product_id,abc_category,category,total_forecast_demand,avg_monthly_demand
FB002143,C,Outerwear,57.21677144517087,9.536128574195144
FB000995,A,Shoes,57.21433855885766,9.535723093142943
FB001365,A,Shoes,57.18432081417603,9.530720135696006
FB000383,A,Outerwear,57.180979612523885,9.53016326875398
FB000147,A,Tops,57.1781550009035,9.529692500150583
FB001764,A,Outerwear,57.16454599941363,9.527424333235606
FB001698,A,Accessories,57.15737171360772,9.52622861893462
FB000498,A,Bottoms,57.15192952482257,9.525321587470428
FB002162,A,Shoes,57.14732989894506,9.52455498315751
FB001150,A,Tops,57.137586903452245,9.522931150575374
FB000036,A,Tops,57.133328866320056,9.52222147772001
FB000563,A,Bottoms,57.132045745545724,9.52200762425762
FB002004,C,Dresses,57.13061689339275,9.521769482232125
FB000131,A,Dresses,57.121245342041334,9.52020755700689
FB000233,C,Dresses,57.109332405563094,9.518222067593848
FB001735,A,Dresses,57.10418032296988,9.517363387161646
FB002030,B,Outerwear,57.098888779652704,9.51648146327545
FB000322,A,Dresses,57.09163011786202,9.515271686310337
FB001553,A,Outerwear,57.08802367939546,9.514670613232576
FB000170,A,Shoes,57.08580798826972,9.514301331378286
FB001530,B,Bottoms,57.08573790236136,9.51428965039356
FB000286,C,Accessories,57.083319090517584,9.513886515086265
FB000484,A,Shoes,57.06410688734755,9.510684481224592
FB001304,B,Tops,57.055690549134596,9.509281758189099
FB002084,A,Dresses,57.039956530653136,9.506659421775522
FB001775,A,Outerwear,57.03938107977892,9.506563513296486
FB001865,B,Dresses,57.0373370344607,9.506222839076782
FB000982,C,Outerwear,57.030829943628305,9.50513832393805
FB001985,A,Tops,57.00216173885163,9.500360289808606
FB001932,A,Tops,56.992210507723335,9.498701751287223
FB001693,A,Accessories,56.9915346012024,9.4985891002004
FB001238,A,Tops,56.99150490843172,9.498584151405288
FB000353,A,Dresses,56.98981144267773,9.498301907112955
FB000598,C,Dresses,56.98934915617707,9.498224859362844
FB001017,A,Dresses,56.982003249168024,9.497000541528005
FB001222,A,Shoes,56.973214993786286,9.495535832297714
FB000644,A,Outerwear,56.959338145755595,9.493223024292599
FB001096,A,Outerwear,56.95848381754834,9.493080636258057
FB001293,B,Bottoms,56.95783325077328,9.492972208462213
FB002011,C,Outerwear,56.93806382463501,9.489677304105834
FB001563,C,Bottoms,56.934444247298956,9.489074041216492
FB001980,A,Dresses,56.92066791826076,9.486777986376794
FB000733,A,Bottoms,56.8972281766307,9.482871362771784
FB002096,A,Bottoms,56.88977653238757,9.481629422064595
FB001346,C,Dresses,56.88891581662182,9.481485969436969
FB001201,A,Shoes,56.88655865502392,9.481093109170653
FB001489,A,Shoes,56.88540666946367,9.480901111577278
FB000802,A,Tops,56.87986264436637,9.479977107394395
FB002121,A,Tops,56.87538541158096,9.47923090193016
FB000416,A,Dresses,56.87238739694649,9.478731232824416
FB000360,A,Tops,56.87237379423365,9.478728965705608
FB000685,A,Bottoms,56.86763004450381,9.477938340750635
FB001343,A,Outerwear,56.86570147831779,9.477616913052964
FB001652,B,Tops,56.86538352135717,9.477563920226194
FB001666,C,Bottoms,56.86134621321561,9.476891035535935
FB001290,A,Outerwear,56.851435794400686,9.47523929906678
FB000290,C,Accessories,56.8508029730788,9.475133828846467
FB002052,C,Shoes,56.830833404585064,9.471805567430843
FB000495,A,Outerwear,56.826453832308005,9.471075638718
FB000688,A,Shoes,56.81934878376444,9.46989146396074
FB001492,B,Outerwear,56.818369850169205,9.469728308361534
FB001884,A,Outerwear,56.7995228344746,9.4665871390791
FB000159,B,Shoes,56.798916441641545,9.466486073606925
FB002159,C,Dresses,56.792391986503304,9.465398664417217
FB001870,C,Dresses,56.79212007338052,9.46535334556342
FB000382,A,Tops,56.78720091763472,9.464533486272453
FB000105,A,Shoes,56.78516929772526,9.46419488295421
FB002128,C,Outerwear,56.785043930992536,9.464173988498755
FB000595,A,Dresses,56.75760259737993,9.459600432896655
FB001128,A,Shoes,56.75527443382966,9.459212405638278
FB000983,A,Outerwear,56.7493695197976,9.4582282532996
FB002035,A,Shoes,56.74783554127628,9.457972590212714
FB001849,C,Bottoms,56.73929711984928,9.45654951997488
FB001966,A,Bottoms,56.73215323039678,9.455358871732797
FB000825,C,Shoes,56.71870732171026,9.453117886951711
FB001098,C,Accessories,56.71848253217103,9.453080422028505
FB002007,A,Dresses,56.709245718424654,9.451540953070776
FB001434,A,Shoes,56.70479964809809,9.45079994134968
FB000689,C,Bottoms,56.6860777023569,9.447679617059483
FB001313,B,Shoes,56.68132100822416,9.446886834704026
FB000435,A,Shoes,56.68032334928404,9.446720558214006
FB000507,A,Bottoms,56.67439546713939,9.445732577856566
FB000838,A,Dresses,56.67313297948613,9.445522163247688
FB000843,A,Outerwear,56.66196645841773,9.443661076402956
FB000810,A,Outerwear,56.65672390633912,9.442787317723186
FB002068,C,Tops,56.65643932151875,9.44273988691979
FB000182,A,Tops,56.649501887448935,9.441583647908155
FB001572,A,Outerwear,56.6452897009525,9.440881616825417
FB001099,B,Bottoms,56.636103167991095,9.439350527998515
FB001008,A,Accessories,56.62551159147242,9.437585265245403
FB001220,B,Accessories,56.618492809610586,9.43641546826843
FB002175,A,Bottoms,56.61512702604673,9.43585450434112
FB000978,A,Shoes,56.60213581204425,9.433689302007375
FB001045,B,Bottoms,56.601884058787476,9.433647343131247
FB000976,B,Shoes,56.59836547426863,9.433060912378105
FB000002,A,Tops,56.59474769079151,9.43245794846525
FB001110,A,Bottoms,56.593873318715055,9.432312219785842
FB001270,A,Tops,56.59026616688228,9.431711027813714
FB000492,C,Outerwear,56.5804845906845,9.430080765114083
FB001137,A,Tops,56.578512029264516,9.42975200487742
FB001180,A,Shoes,56.572437173976596,9.428739528996099
FB000593,A,Tops,56.570622957195546,9.42843715953259
FB002133,A,Dresses,56.553408627351814,9.425568104558636
FB001181,A,Outerwear,56.55187468911248,9.425312448185414
FB000758,B,Dresses,56.547854729597844,9.424642454932973
FB000599,A,Shoes,56.54052582669317,9.423420971115528
FB001069,A,Tops,56.53836446266777,9.423060743777961
FB001177,A,Dresses,56.53357176175933,9.422261960293222
FB000041,A,Tops,56.52433582835292,9.42072263805882
FB001998,B,Dresses,56.52323084104893,9.420538473508154
FB002048,A,Dresses,56.51404201976993,9.419007003294988
FB001016,A,Outerwear,56.50316218953535,9.417193698255891
FB001961,C,Shoes,56.50310528404603,9.417184214007671
FB000849,A,Tops,56.49521212485499,9.41586868747583
FB001890,C,Shoes,56.485654889017866,9.41427581483631
FB002076,A,Outerwear,56.479445112104436,9.413240852017406
FB001922,C,Tops,56.47473677329817,9.412456128883028
FB001862,A,Bottoms,56.47068313739348,9.411780522898914
FB002090,B,Outerwear,56.470392904979036,9.41173215082984
FB001123,B,Outerwear,56.46955020592849,9.411591700988081
FB000102,C,Dresses,56.468813852187814,9.411468975364636
FB001154,A,Dresses,56.45838463894919,9.409730773158199
FB000194,B,Dresses,56.45431511075091,9.409052518458486
FB000913,A,Outerwear,56.441874223265124,9.406979037210855
FB000612,A,Outerwear,56.424241994074,9.404040332345668
FB002166,A,Accessories,56.42057675965606,9.403429459942677
FB001797,A,Dresses,56.41667656118048,9.402779426863413
FB000297,C,Accessories,56.41276322861333,9.402127204768888
FB002136,A,Dresses,56.41165054776826,9.401941757961376
FB000550,C,Bottoms,56.393480823253185,9.398913470542198
FB000128,C,Shoes,56.391893076997235,9.398648846166205
FB000541,A,Dresses,56.38672971728306,9.397788286213844
FB001607,A,Shoes,56.36900419260671,9.394834032101118
FB000946,A,Accessories,56.368863344635,9.394810557439166
FB000561,A,Dresses,56.36446563266834,9.394077605444723
FB001298,A,Shoes,56.35392142756851,9.392320237928084
FB000423,C,Tops,56.351165093927825,9.391860848987971
FB000419,A,Outerwear,56.3326141152998,9.388769019216634
FB001145,B,Accessories,56.33245175856763,9.388741959761271
FB000211,A,Tops,56.31510448196905,9.385850746994842
FB001282,B,Bottoms,56.31397727666728,9.385662879444547
FB001930,A,Outerwear,56.31090813493651,9.385151355822751
FB002167,A,Shoes,56.30551506120903,9.384252510201504
FB001770,B,Dresses,56.28713249950749,9.381188749917916
FB001756,A,Shoes,56.28468882208244,9.380781470347072
FB000115,B,Bottoms,56.28440374193244,9.38073395698874
FB000132,A,Bottoms,56.259921222752126,9.376653537125355
FB000083,A,Dresses,56.24852570974958,9.374754284958263
FB000546,C,Accessories,56.24509409831351,9.374182349718918
FB001445,A,Accessories,56.24179110415758,9.373631850692929
FB000670,A,Outerwear,56.2296100266843,9.37160167111405
FB001416,C,Bottoms,56.211634337111775,9.368605722851962
FB000422,A,Tops,56.206652457300834,9.36777540955014
FB001738,A,Bottoms,56.20068151803116,9.366780253005194
FB000328,B,Accessories,56.19422117610678,9.36570352935113
FB001639,C,Outerwear,56.19290331215615,9.365483885359358
FB001459,B,Tops,56.18824661420197,9.364707769033663
FB000231,A,Shoes,56.18021287723579,9.363368812872631
FB001887,A,Shoes,56.179567367391364,9.36326122789856
FB002141,A,Shoes,56.17765278897672,9.362942131496121
FB000911,A,Tops,56.17445238868768,9.362408731447948
FB001498,A,Outerwear,56.16991624604973,9.361652707674954
FB000088,C,Dresses,56.15685493782859,9.359475822971431
FB002111,A,Shoes,56.15117006552466,9.35852834425411
FB001893,A,Outerwear,56.138621596878835,9.35643693281314
FB000146,A,Tops,56.137185250737474,9.356197541789578
FB000959,A,Accessories,56.13521271769562,9.355868786282604
FB002018,A,Shoes,56.12257901764164,9.35376316960694
FB000857,A,Tops,56.110204121977,9.351700686996166
FB001385,A,Dresses,56.105656364224664,9.350942727370777
FB001100,A,Shoes,56.09080353643966,9.348467256073276
FB001891,A,Bottoms,56.08919333906286,9.34819888984381
FB001248,A,Outerwear,56.08753818707436,9.347923031179059
FB000292,B,Outerwear,56.08708078523503,9.347846797539171
FB000052,A,Outerwear,56.08646789226111,9.347744648710185
FB000924,A,Bottoms,56.07339344297196,9.34556557382866
FB001040,C,Outerwear,56.06807822563857,9.344679704273096
FB000479,A,Dresses,56.066177964933644,9.344362994155608
FB001259,B,Outerwear,56.0635567783737,9.34392612972895
FB001027,A,Outerwear,56.060427565045266,9.343404594174212
FB001262,A,Dresses,56.058625435537806,9.3431042392563
FB000937,A,Shoes,56.04745570291618,9.341242617152696
FB000781,C,Outerwear,56.04604126220357,9.341006877033928
FB001387,A,Bottoms,56.040802608833296,9.340133768138882
FB002134,A,Accessories,56.0400499863953,9.340008331065883
FB000786,A,Outerwear,56.02957196446525,9.338261994077541
FB001500,A,Shoes,55.95840296527746,9.32640049421291
FB001134,B,Shoes,55.9579280967842,9.326321349464033
FB000114,A,Tops,55.95757436663425,9.326262394439041
FB000064,B,Shoes,55.95486394903427,9.325810658172378
FB002137,A,Dresses,55.951423037886336,9.325237172981057
FB000228,A,Bottoms,55.91577412026638,9.319295686711063
FB000396,B,Tops,55.91019532844197,9.318365888073663
FB000058,C,Bottoms,55.90736887768096,9.317894812946827
FB000089,C,Shoes,55.89728980922376,9.31621496820396
FB001620,A,Shoes,55.89672257274878,9.316120428791463
FB000087,C,Outerwear,55.8902262723843,9.315037712064049
FB000941,C,Dresses,55.8568028449466,9.309467140824433
FB000177,B,Outerwear,55.85228394778937,9.308713991298228
FB002165,B,Accessories,55.834408234765135,9.305734705794189
FB001118,C,Shoes,55.83343155619999,9.305571926033332
FB001540,C,Dresses,55.83016591678623,9.305027652797705
FB000347,A,Bottoms,55.82560052110667,9.304266753517778
FB001626,A,Shoes,55.80761557033094,9.301269261721822
FB000296,A,Shoes,55.79612145822148,9.299353576370246
FB001240,B,Bottoms,55.784490403730956,9.297415067288492
FB001902,A,Tops,55.75092861601658,9.291821436002763
FB000320,A,Shoes,55.74757907221152,9.29126317870192
FB001227,A,Accessories,55.74522545742528,9.290870909570879
FB001950,B,Dresses,55.74423648542421,9.290706080904036
FB001508,A,Shoes,55.74401118554156,9.290668530923593
FB000458,A,Shoes,55.70672307765389,9.284453846275648
FB000693,A,Tops,55.698410926039536,9.283068487673257
FB000487,A,Shoes,55.69668274078136,9.282780456796894
FB001186,A,Accessories,55.68962948115458,9.281604913525763
FB000310,A,Outerwear,55.68902388766053,9.281503981276755
FB000113,A,Dresses,55.68665774147644,9.281109623579406
FB001874,C,Dresses,55.67060520584786,9.278434200974644
FB001994,B,Outerwear,55.66041959080141,9.276736598466902
FB000569,A,Tops,55.65680743052226,9.27613457175371
FB000918,C,Bottoms,55.6342067261952,9.272367787699201
FB001564,A,Shoes,55.63265106771619,9.272108511286032
FB000406,A,Tops,55.63048224671971,9.271747041119951
FB000640,A,Bottoms,55.629995498965286,9.271665916494214
FB000426,A,Tops,55.611152708100086,9.268525451350014
FB001539,A,Outerwear,55.60755047831484,9.26792507971914
FB000168,A,Accessories,55.59677847010313,9.266129745017189
FB001886,A,Outerwear,55.593514183581696,9.265585697263615
FB000764,A,Dresses,55.58405539503308,9.264009232505513
FB001139,C,Accessories,55.57698717148929,9.262831195248216
FB000401,A,Dresses,55.556729040365695,9.259454840060949
FB001860,A,Dresses,55.5556827752493,9.25928046254155
FB001031,C,Dresses,55.555430933980006,9.259238488996667
FB001331,B,Tops,55.55486542934054,9.259144238223422
FB001644,A,Tops,55.54138984884931,9.256898308141553
FB000847,A,Dresses,55.52994274587284,9.254990457645473
FB001948,A,Shoes,55.514016467592995,9.252336077932165
FB001858,A,Bottoms,55.50682243213984,9.251137072023306
FB001299,A,Accessories,55.48208558459819,9.247014264099699
FB001529,A,Outerwear,55.480283568198416,9.246713928033069
FB001803,A,Dresses,55.479847508716084,9.246641251452681
FB000195,A,Shoes,55.47388424718079,9.245647374530131
FB001174,C,Tops,55.45535449530949,9.242559082551582
FB001107,B,Outerwear,55.450554563208954,9.24175909386816
FB001319,B,Tops,55.44142717403082,9.24023786233847
FB000715,A,Outerwear,55.44014573054539,9.240024288424232
FB000417,C,Tops,55.439956297837305,9.239992716306217
FB000816,A,Outerwear,55.42551439627286,9.237585732712143
FB001613,B,Dresses,55.407389324682384,9.234564887447064
FB000304,A,Bottoms,55.406233243197555,9.234372207199593
FB001917,A,Outerwear,55.40553827717758,9.234256379529596
FB000523,A,Dresses,55.40064378314736,9.23344063052456
FB000349,B,Accessories,55.38846739853019,9.231411233088364
FB000534,B,Bottoms,55.378548183401705,9.22975803056695
FB001054,A,Shoes,55.357344337167625,9.226224056194605
FB000021,A,Bottoms,55.336528197365254,9.222754699560875
FB000282,A,Bottoms,55.33315189090114,9.222191981816858
FB000824,B,Bottoms,55.32076258450354,9.220127097417256
FB000152,A,Shoes,55.30079326791994,9.216798877986657
FB000061,A,Shoes,55.27606291786563,9.212677152977605
FB002089,A,Dresses,55.27055181686799,9.211758636144666
FB000465,A,Outerwear,55.26641256401145,9.211068760668576
FB001257,C,Shoes,55.26399239814802,9.210665399691337
FB000418,A,Shoes,55.23383857494513,9.205639762490856
FB000642,C,Bottoms,55.224953762796815,9.204158960466136
FB000019,A,Outerwear,55.21676841461757,9.202794735769595
FB001424,A,Shoes,55.21507012157634,9.20251168692939
FB000316,A,Dresses,55.21438984136873,9.202398306894787
FB001083,A,Bottoms,55.2068795509166,9.201146591819432
FB000227,B,Dresses,55.200743375596886,9.200123895932814
FB001531,C,Outerwear,55.18849980819527,9.198083301365878
FB001953,A,Outerwear,55.18669159070189,9.197781931783648
FB000954,A,Shoes,55.17346194875097,9.195576991458495
FB000327,B,Bottoms,55.15787753965083,9.192979589941805
FB000513,A,Dresses,55.1418469314985,9.190307821916416
FB000017,A,Shoes,55.13973546357453,9.189955910595755
FB000448,C,Outerwear,55.11490192776899,9.185816987961498
FB000082,C,Tops,55.08472572058798,9.180787620097997
FB000940,A,Dresses,55.073815410351166,9.178969235058528
FB002032,C,Dresses,55.065997405199745,9.177666234199958
FB000365,A,Bottoms,55.05745766190923,9.17624294365154
FB001573,A,Accessories,55.05096356873057,9.175160594788428
FB000207,A,Tops,55.04330325096836,9.173883875161392
FB000374,C,Shoes,55.04070321738199,9.173450536230332
FB000047,A,Shoes,55.03880068789112,9.173133447981852
FB001855,A,Dresses,55.03290171751474,9.172150286252457
FB000394,B,Bottoms,55.029859442762636,9.171643240460439
FB001778,A,Accessories,55.023988949711345,9.17066482495189
FB001839,A,Accessories,55.01857626547909,9.169762710913181
FB000321,A,Bottoms,55.00284582707872,9.167140971179787
FB001909,A,Bottoms,54.963844010422314,9.160640668403719
FB001208,B,Accessories,54.95006642197259,9.158344403662099
FB000025,A,Tops,54.93044054984376,9.15507342497396
FB001898,A,Outerwear,54.92230940628453,9.153718234380756
FB001782,A,Shoes,54.91642535993436,9.15273755998906
FB001207,A,Accessories,54.880452830586364,9.14674213843106
FB001329,C,Bottoms,54.867110459401864,9.14451840990031
FB001726,A,Shoes,54.86186132402869,9.14364355400478
FB000794,B,Bottoms,54.85989404215498,9.143315673692497
FB001376,A,Shoes,54.84272874392292,9.14045479065382
FB001814,A,Shoes,54.8207606221745,9.136793437029082
FB000912,A,Bottoms,54.81646342104026,9.136077236840043
FB001518,A,Bottoms,54.80249442085761,9.133749070142935
FB001369,A,Shoes,54.78574757351161,9.130957928918601
FB000436,A,Shoes,54.78190191052578,9.13031698508763
FB000527,C,Dresses,54.77275274508508,9.128792124180846
FB000070,A,Tops,54.76470545896875,9.127450909828125
FB000267,A,Dresses,54.73820402903271,9.123034004838784
FB000011,A,Tops,54.732908897763444,9.122151482960573
FB001266,B,Bottoms,54.71735439875394,9.11955906645899
FB000402,C,Accessories,54.707449637181696,9.117908272863616
FB000109,A,Shoes,54.700447070049556,9.116741178341593
FB001645,C,Tops,54.67814729961966,9.11302454993661
FB000799,A,Bottoms,54.66738737909359,9.111231229848931
FB000369,B,Bottoms,54.65502515383415,9.109170858972359
FB001102,B,Dresses,54.647634177139246,9.107939029523207
FB000923,C,Outerwear,54.634708487931285,9.105784747988547
FB000062,A,Outerwear,54.62298110080544,9.103830183467574
FB000020,A,Outerwear,54.599471120814194,9.099911853469033
FB000078,C,Accessories,54.597141639178865,9.09952360652981
FB000591,A,Shoes,54.589305184142745,9.098217530690457
FB001706,B,Bottoms,54.571460294337804,9.095243382389635
FB000846,A,Dresses,54.56478603667289,9.094131006112148
FB001734,A,Shoes,54.56195111233645,9.093658518722743
FB001920,A,Outerwear,54.561653695962264,9.093608949327043
FB000447,A,Dresses,54.553005463601565,9.092167577266927
FB000340,A,Shoes,54.50061058043192,9.083435096738652
FB001436,A,Shoes,54.490865410569334,9.081810901761555
FB000012,A,Shoes,54.48518088006637,9.080863480011063
FB000942,A,Outerwear,54.48445905646841,9.080743176078068
FB001616,B,Shoes,54.48023660360419,9.080039433934031
FB000324,B,Dresses,54.466302187782674,9.077717031297112
FB001714,C,Bottoms,54.464740377365366,9.077456729560895
FB000743,A,Tops,54.44377767760165,9.073962946266942
FB000145,A,Outerwear,54.44158111248912,9.07359685208152
FB001962,A,Outerwear,54.38299825347607,9.063833042246012
FB001162,B,Dresses,54.38095356903008,9.063492261505013
FB001798,C,Accessories,54.373852961646115,9.062308826941019
FB000899,A,Outerwear,54.348687562315135,9.05811459371919
FB000134,C,Accessories,54.325066631475785,9.05417777191263
FB000393,A,Dresses,54.313033171579086,9.05217219526318
FB002174,B,Accessories,54.31165345880624,9.051942243134373
FB000901,A,Accessories,54.30307455942286,9.050512426570476
FB001569,A,Outerwear,54.28558536929064,9.04759756154844
FB001813,A,Outerwear,54.28298782438606,9.047164637397676
FB001683,A,Tops,54.28061323741738,9.046768872902897
FB002043,A,Outerwear,54.276317045394975,9.046052840899163
FB002013,B,Accessories,54.254544392008036,9.042424065334673
FB000284,B,Tops,54.2536652899814,9.042277548330233
FB000572,A,Shoes,54.18235602153497,9.030392670255829
FB000525,A,Tops,54.17993002453316,9.029988337422193
FB001380,A,Bottoms,54.1513162877005,9.025219381283417
FB001000,A,Dresses,54.11800818613134,9.01966803102189
FB001379,C,Accessories,54.11775432192533,9.019625720320889
FB001311,A,Dresses,54.11603965692223,9.019339942820372
FB000258,A,Outerwear,54.111536026807855,9.01858933780131
FB001382,A,Dresses,54.10740874353666,9.01790145725611
FB001700,A,Dresses,54.08376706346359,9.013961177243932
FB002000,A,Bottoms,54.080697434047586,9.013449572341264
FB001722,B,Accessories,54.079774699462064,9.013295783243677
FB001306,C,Bottoms,54.04782874927956,9.00797145821326
FB001659,B,Tops,54.04007675656462,9.006679459427437
FB000754,A,Outerwear,54.03937921186244,9.006563201977073
FB000455,A,Tops,54.00597048639755,9.00099508106626
FB001952,A,Shoes,53.97980397437039,8.996633995728399
FB000934,A,Outerwear,53.96714719871938,8.994524533119897
FB000682,C,Shoes,53.96207611860468,8.993679353100779
FB000557,A,Bottoms,53.94956630727063,8.991594384545104
FB000552,C,Shoes,53.89597893841633,8.98266315640272
FB000545,B,Outerwear,53.8873611444329,8.981226857405483
FB002044,C,Shoes,53.886878535975164,8.981146422662528
FB001618,A,Outerwear,53.87703474950262,8.97950579158377
FB000619,A,Dresses,53.86973691718307,8.978289486197179
FB000123,B,Outerwear,53.86689659410881,8.977816099018135
FB000722,A,Shoes,53.84261998224503,8.973769997040838
FB000223,A,Outerwear,53.79809164265125,8.966348607108541
FB001913,C,Shoes,53.79755346514073,8.966258910856789
FB000486,C,Accessories,53.793683571913625,8.965613928652271
FB001465,C,Outerwear,53.75232472284236,8.958720787140393
FB001781,B,Dresses,53.694079139466574,8.949013189911096
FB000848,A,Bottoms,53.651273312126115,8.941878885354352
FB002082,A,Bottoms,53.59360657745841,8.932267762909735
FB002027,C,Outerwear,53.53312952772796,8.922188254621327
FB000496,C,Tops,53.518319394535034,8.919719899089172
FB001751,C,Tops,53.503407403190415,8.917234567198403
FB000232,B,Accessories,53.495510949056786,8.915918491509464
FB000187,A,Tops,53.49524764342761,8.915874607237935
FB000203,A,Shoes,53.4950015445395,8.915833590756582
FB002005,B,Dresses,53.489864523341616,8.914977420556935
FB000856,A,Shoes,53.47839646642616,8.913066077737694
FB001822,A,Outerwear,53.42585613071022,8.90430935511837
FB001254,A,Tops,53.42474769684471,8.904124616140786
FB000590,A,Dresses,53.404591986912315,8.900765331152053
FB001848,A,Dresses,53.37989278005918,8.89664879667653
FB001983,C,Bottoms,53.366952672905974,8.894492112150996
FB000246,A,Outerwear,53.364856339889464,8.89414272331491
FB001629,B,Outerwear,53.343134115486265,8.890522352581044
FB000567,C,Dresses,53.33001605401626,8.88833600900271
FB000350,A,Dresses,53.321104157585616,8.886850692930937
FB001092,A,Bottoms,53.30950477718154,8.884917462863589
FB000870,C,Accessories,53.30063400263337,8.883439000438896
FB001762,A,Dresses,53.26053709245967,8.876756182076612
FB000823,A,Dresses,53.24785383723301,8.874642306205502
FB000237,A,Accessories,53.24234013359123,8.873723355598537
FB001305,A,Tops,53.197992806711426,8.866332134451904
FB001216,C,Shoes,53.18141822309572,8.863569703849286
FB000570,A,Accessories,53.17345924029795,8.862243206716325
FB001292,C,Shoes,53.17335411586696,8.862225685977826
FB000560,B,Bottoms,53.154392800615206,8.8590654667692
FB001285,A,Bottoms,53.12654087141607,8.854423478569345
FB001289,A,Accessories,53.11461978818124,8.85243663136354
FB001057,C,Outerwear,53.11315509798502,8.852192516330836
FB001412,A,Bottoms,53.112571900165854,8.852095316694308
FB000424,A,Dresses,53.00986833182846,8.834978055304743
FB000669,B,Dresses,52.97800232987586,8.82966705497931
FB000789,A,Dresses,52.974021376883684,8.829003562813947
FB001087,A,Tops,52.95850675612469,8.82641779268745
FB000247,C,Dresses,52.949555886801555,8.824925981133593
FB000762,C,Accessories,52.93371374937133,8.82228562489522
FB002154,A,Tops,52.924002743957246,8.820667123992875
FB001575,A,Bottoms,52.92031382007797,8.820052303346328
FB000894,A,Shoes,52.86462632231865,8.810771053719774
FB000709,B,Bottoms,52.82383898187962,8.803973163646603
FB002038,A,Accessories,52.82259662417071,8.803766104028451
FB000275,A,Outerwear,52.82231685200086,8.803719475333477
FB002152,A,Bottoms,52.805971344908244,8.800995224151373
FB000460,A,Dresses,52.800511620795845,8.80008527013264
FB001733,A,Shoes,52.72778709778152,8.78796451629692
FB001132,B,Dresses,52.70030954035065,8.783384923391775
FB000844,A,Accessories,52.61477535537092,8.769129225895153
FB000885,A,Bottoms,52.59787594864161,8.766312658106935
FB001727,A,Dresses,52.595818854114285,8.765969809019047
FB000792,B,Tops,52.54017254483148,8.756695424138579
FB000776,A,Tops,52.512749666032434,8.752124944338739
FB002059,C,Tops,52.427651173682314,8.737941862280385
FB000053,A,Shoes,52.40243786252787,8.733739643754644
FB000953,B,Bottoms,52.36977177581036,8.728295295968392
FB001415,A,Outerwear,52.33176632363131,8.721961053938552
FB000919,B,Shoes,52.26365664791963,8.710609441319939
FB000673,A,Bottoms,52.18173544236841,8.696955907061401
FB001732,B,Tops,52.18124593182886,8.696874321971476
FB001025,A,Bottoms,52.175017570619254,8.695836261769875
FB000006,C,Accessories,52.17419846847841,8.6956997447464
FB000577,A,Outerwear,52.17208194658118,8.695346991096864
FB000332,B,Dresses,52.12428066125698,8.687380110209498
FB000027,A,Bottoms,52.11965609318225,8.686609348863708
FB001297,C,Bottoms,52.10539900887398,8.684233168145663
FB001082,A,Outerwear,52.10393543662658,8.683989239437762
FB000405,A,Outerwear,52.096883433578554,8.682813905596426
FB000668,C,Bottoms,52.092851473461856,8.682141912243642
FB001824,A,Dresses,52.091058098061445,8.681843016343574
FB001042,A,Accessories,52.074630010926064,8.67910500182101
FB002158,B,Accessories,52.04182240314415,8.673637067190691
FB000875,A,Dresses,52.003685023415564,8.667280837235927
FB001321,A,Accessories,51.9542817430593,8.65904695717655
FB001838,A,Shoes,51.950160091524786,8.65836001525413
FB000926,A,Accessories,51.93777095271566,8.656295158785943
FB001047,A,Outerwear,51.903303680323134,8.650550613387189
FB001723,C,Bottoms,51.89511103603117,8.649185172671862
FB000288,A,Dresses,51.895075901734536,8.649179316955756
FB000344,A,Shoes,51.87752409135551,8.646254015225919
FB001009,A,Bottoms,51.83154017242045,8.638590028736742
FB001308,A,Accessories,51.82280941486325,8.637134902477209
FB000169,A,Dresses,51.81349822959797,8.635583038266327
FB001172,A,Outerwear,51.79520428886182,8.632534048143636
FB001628,A,Tops,51.75630462148097,8.62605077024683
FB000037,A,Bottoms,51.72550773564476,8.620917955940794
FB000180,C,Accessories,51.66387566214495,8.610645943690825
FB001725,A,Shoes,51.65460542580871,8.609100904301451
FB000892,C,Accessories,51.647563366535145,8.607927227755857
FB001130,A,Outerwear,51.59532460347757,8.599220767246262
FB001658,A,Accessories,51.59319006529841,8.598865010883069
FB001280,C,Bottoms,51.54844035826914,8.59140672637819
FB000568,B,Accessories,51.50817517294278,8.58469586215713
FB001581,C,Bottoms,51.50006036891684,8.583343394819474
FB000711,A,Accessories,51.49440019657526,8.582400032762544
FB001479,B,Accessories,51.46178174777314,8.576963624628856
FB001395,A,Tops,51.4152732611434,8.569212210190566
FB001777,A,Shoes,51.39885398340026,8.566475663900043
FB001168,A,Tops,51.38578694293226,8.564297823822043
FB000032,A,Tops,51.3612069241862,8.560201154031033
FB001286,A,Bottoms,51.36040670764881,8.560067784608135
FB000093,C,Shoes,51.31247325044231,8.552078875073718
FB001283,A,Tops,51.21636684934093,8.536061141556821
FB002153,A,Accessories,51.20365349906432,8.533942249844054
FB000363,C,Shoes,51.138112922648766,8.523018820441461
FB001374,A,Accessories,51.12826350376242,8.52137725062707
FB001333,A,Accessories,51.11578498065968,8.519297496776614
FB000594,C,Bottoms,51.085887100985836,8.514314516830973
FB000576,C,Bottoms,51.07331121333814,8.512218535556356
FB001924,C,Tops,51.05712445625159,8.509520742708599
FB000514,A,Accessories,51.03435526942811,8.50572587823802
FB001397,B,Shoes,51.004148203966956,8.500691367327827
FB000808,A,Bottoms,50.95418315306698,8.492363858844497
FB001003,B,Accessories,50.92033231994171,8.486722053323618
