product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,avg_unit_cost,avg_profit_margin,avg_stock_quantity,category,brand,units_sold,mean_daily_demand,std_daily_demand,unit_cost,underage_cost,overage_cost,critical_ratio,optimal_quantity,expected_profit,achieved_service_level
FB001584,199.44,199.44,,1,99.72,117.21,0.0,71.25,28.55,14.0,Bottoms,Mango,2.0,2.0,0.6,71.25,28.47,62.59689051011029,0.3126273428303698,1.7069499548567413,37.5926650136803,0.3126273428303698
FB001585,519.2,519.2,,1,11.8,23.01,48.8,8.14,31.02,13.0,Accessories,Mango,44.0,44.0,13.2,8.14,3.66,7.151420193014706,0.3385309177387017,38.50251877964031,108.8362030740305,0.3385309177387017
FB001586,555.12,555.12,,1,46.26,47.6,0.0,33.92,26.68,24.0,Accessories,Forever21,12.0,12.0,3.5999999999999996,33.92,12.339999999999996,29.800512647058824,0.29282985006261575,10.037508910626672,95.9146734882363,0.29282985006261575
FB001587,511.25,511.25,,1,20.45,33.22,38.4,14.41,29.54,11.0,Bottoms,Zara,25.0,25.0,7.5,14.41,6.039999999999999,12.659946557904412,0.3229955754845144,21.554961734684124,100.6504715226812,0.3229955754845144
FB001588,414.75,414.75,,1,59.25,65.97,6.8,42.61,28.08,41.0,Accessories,Uniqlo,7.0,7.0,2.1,42.61,16.64,37.43513690716912,0.30771997912027327,5.945120581086079,76.54676840315348,0.30771997912027327
FB001589,561.0,561.0,,1,33.0,47.25,29.0,23.69,28.21,38.0,Tops,H&M,17.0,17.0,5.1,23.69,9.309999999999999,20.812916999080883,0.30906701367215095,14.457667067116077,104.14269381529179,0.30906701367215095
FB001590,982.2,982.2,,1,98.22,93.74,0.0,69.08,29.67,39.0,Tops,Forever21,10.0,10.0,3.0,69.08,29.14,60.69043082720588,0.3243889596394401,8.63361825247979,194.4810196255865,0.3243889596394401
FB001591,237.44,237.44,,1,29.68,31.57,0.0,20.91,29.55,2.0,Bottoms,Forever21,8.0,8.0,2.4,20.91,8.77,18.370540078125,0.32313284756881205,6.898505372339095,46.77164124286037,0.32313284756881205
FB001592,340.75,340.75,,1,68.15,64.21,0.0,47.03,30.99,3.0,Bottoms,Banana Republic,5.0,5.0,1.5,47.03,21.120000000000005,41.31834050091912,0.33825370486406675,4.374149310401474,71.35077030974452,0.33825370486406675
FB001593,380.31,380.31,,1,54.33,56.13,8.1,39.87,26.62,12.0,Accessories,Banana Republic,7.0,7.0,2.1,39.87,14.46,35.02790210018382,0.29219262458786444,5.851319920570638,65.52081933360132,0.29219262458786444
FB001594,528.43,528.43,,1,75.49,70.89,0.0,55.49,26.49,14.0,Tops,Uniqlo,7.0,7.0,2.1,55.49,19.999999999999993,48.75089760569853,0.2909052928254752,5.843441912949235,90.50704885077519,0.2909052928254752
FB001595,200.99,200.99,,1,200.99,149.65,0.0,141.3,29.7,26.0,Shoes,Banana Republic,1.0,1.0,0.3,141.3,59.69,124.13951760110295,0.3247030225555129,0.8636237566181674,39.84856221459451,0.3247030225555129
FB001596,411.75,411.75,,1,82.35,83.17,0.0,58.49,28.97,48.0,Shoes,Zara,5.0,5.0,1.5,58.49,23.859999999999992,51.38655615349265,0.31709092375375786,4.286226267204486,79.09141609393666,0.31709092375375786
FB001597,471.12,471.12,,1,117.78,121.56,0.0,85.51,27.4,18.0,Outerwear,H&M,4.0,4.0,1.2,85.51,32.269999999999996,75.12505414062501,0.30047938667403695,3.3723733063532624,84.23908429780504,0.30047938667403695
FB001598,727.5,727.5,,1,48.5,48.62,0.0,35.72,26.35,3.0,Bottoms,Zara,15.0,15.0,4.5,35.72,12.780000000000001,31.381907775735293,0.28938967186154846,12.501741296932888,123.7416254712553,0.28938967186154846
FB001599,114.97,114.97,,1,114.97,79.04,0.0,84.63,26.39,4.0,Dresses,Ann Taylor,1.0,1.0,0.3,84.63,30.340000000000003,74.35192763327206,0.2898026685140304,0.833811612498286,19.5924897718056,0.2898026685140304
FB001600,815.08,815.08,,1,203.77,198.58,0.0,141.56,30.53,46.0,Outerwear,Mango,4.0,4.0,1.2,141.56,62.21000000000001,124.36794134191177,0.3334263394298987,3.4834341749445636,167.42339651149933,0.3334263394298987
FB001601,461.44,461.44,,1,115.36,109.82,0.0,84.25,26.97,32.0,Outerwear,Banana Republic,4.0,4.0,1.2,84.25,31.11,74.01807755055147,0.29592474936146884,3.3566106446289146,80.84991024045917,0.29592474936146884
FB001602,485.52,485.52,,1,17.34,34.42,49.5,12.54,27.68,26.0,Accessories,Banana Republic,28.0,28.0,8.4,12.54,4.800000000000001,11.017052729779412,0.3034699372888126,23.678649625305905,87.96496539426994,0.3034699372888126
FB001603,100.68,100.68,,1,100.68,112.1,0.0,73.35,27.15,5.0,Shoes,Zara,1.0,1.0,0.3,73.35,27.330000000000013,64.44185149356618,0.2978037334456091,0.8407816808992913,17.789381433713196,0.2978037334456091
FB001604,732.25,732.25,,1,25.25,25.07,0.0,18.22,27.84,9.0,Bottoms,Gap,29.0,29.0,8.7,18.22,7.030000000000001,16.00723291360294,0.3051581770416946,24.566289172453093,133.64959320133474,0.3051581770416946
FB001605,333.38,333.38,,1,166.69,170.38,0.0,122.84,26.31,23.0,Dresses,Uniqlo,2.0,2.0,0.6,122.84,43.849999999999994,107.92143200367647,0.2889213037071284,1.666076745987953,56.58332648318691,0.2889213037071284
FB001606,102.49,102.49,,1,102.49,77.32,0.0,73.11,28.67,30.0,Dresses,Mango,1.0,1.0,0.3,73.11,29.379999999999995,64.23099880974264,0.31385200856271867,0.8545117028057999,19.41934366537979,0.31385200856271867
FB001607,526.65,526.65,,1,105.33,111.88,0.0,77.63,26.3,17.0,Shoes,Mango,5.0,5.0,1.5,77.63,27.700000000000003,68.20205768841912,0.28883634686959364,4.164818900235884,89.35142226920992,0.28883634686959364
FB001608,150.12,150.12,,1,25.02,24.71,0.0,17.5,30.06,37.0,Accessories,Forever21,6.0,6.0,1.7999999999999998,17.5,7.52,15.374674862132354,0.3284606593141898,5.200498079472301,30.2237427719733,0.3284606593141898
FB001609,67.93,67.93,,1,67.93,61.42,0.0,49.46,27.19,41.0,Tops,Uniqlo,1.0,1.0,0.3,49.46,18.470000000000006,43.453223924632354,0.2982725838447964,0.8411874266820287,12.027833596065577,0.2982725838447964
FB001610,524.07,524.07,,1,58.23,60.48,7.3,41.47,28.78,46.0,Accessories,Gap,9.000000000000002,9.000000000000002,2.7000000000000006,41.47,16.759999999999998,36.433586659007354,0.3150755768254255,7.699911902173668,99.8146198900892,0.3150755768254255
FB001611,373.89,373.89,,1,33.99,34.94,5.2,23.64,30.45,18.0,Accessories,Mango,10.999999999999998,10.999999999999998,3.2999999999999994,23.64,10.350000000000001,20.76898935661765,0.33259434878784094,9.571890010696215,76.54373448983321,0.33259434878784094
FB001612,1350.8,1350.8,,1,30.7,30.51,0.0,21.69,29.35,17.0,Bottoms,Banana Republic,44.0,44.0,13.2,21.69,9.009999999999998,19.055811300551472,0.32103116149088334,37.86441210493356,263.77821659175765,0.32103116149088334
FB001613,236.4,236.4,,1,39.4,65.54,40.3,28.08,28.73,27.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,28.08,11.32,24.66976400735294,0.31453387684585127,5.130529061563606,44.9217262061686,0.31453387684585127
FB001614,264.12,264.12,,1,66.03,114.37,43.2,47.76,27.67,16.0,Shoes,Forever21,4.0,4.0,1.2,47.76,18.270000000000003,41.959684080882354,0.3033387984480418,3.382213920112834,47.82491208740926,0.3033387984480418
FB001615,399.09,399.09,,1,133.03,145.8,0.0,96.17,27.71,13.0,Dresses,Mango,3.0,3.0,0.8999999999999999,96.17,36.86,84.49042751378677,0.3037484148608565,2.5377151472342736,72.3941385090069,0.3037484148608565
FB001616,265.12,265.12,,1,66.28,121.43,44.1,46.78,29.42,2.0,Shoes,Zara,4.0,4.0,1.2,46.78,19.5,41.098702288602944,0.3217890691310637,3.4447578573618376,51.9345669871977,0.3217890691310637
FB001617,401.44,401.44,,1,100.36,94.49,0.0,69.24,31.01,30.0,Shoes,Forever21,4.0,4.0,1.2,69.24,31.120000000000005,60.83099928308823,0.33844112889073996,3.4999344154471577,84.12115761672861,0.33844112889073996
FB001618,926.88,926.88,,1,231.72,218.64,0.0,163.62,29.39,5.0,Outerwear,Forever21,4.0,4.0,1.2,163.62,68.1,143.7488171966912,0.3214556536172326,3.4436414049556694,181.31633075279885,0.3214556536172326
FB001619,638.1,638.1,,1,70.9,80.41,11.9,50.43,28.87,35.0,Outerwear,Uniqlo,9.0,9.0,2.6999999999999997,50.43,20.470000000000006,44.30542018841912,0.31601493190560165,7.707046254216334,122.01598020598001,0.31601493190560165
FB001620,1010.64,1010.64,,1,168.44,183.3,0.0,118.36,29.73,7.0,Shoes,Gap,6.0,6.0,1.7999999999999998,118.36,50.08,103.98551523897059,0.3250565184708664,5.18351070706042,200.66212800014708,0.3250565184708664
FB001621,323.13,323.13,,1,323.13,241.81,0.0,231.38,28.39,38.0,Outerwear,Uniqlo,1.0,1.0,0.3,231.38,91.75,203.27955826286765,0.3109857891535461,0.8520825881721958,60.48150327849667,0.3109857891535461
FB001622,303.8,303.8,,1,151.9,216.46,28.8,112.02,26.25,43.0,Outerwear,Mango,2.0,2.0,0.6,112.02,39.88000000000001,98.41549017463235,0.2883680440312379,1.6651048398562651,51.431794739009,0.2883680440312379
FB001623,535.86,535.86,,1,29.77,63.07,53.6,21.17,28.89,4.0,Dresses,Uniqlo,18.0,18.0,5.3999999999999995,21.17,8.599999999999998,18.598963818933825,0.3161885157556385,15.41672725044486,102.54091519158565,0.3161885157556385
FB001624,1531.7,1531.7,,1,45.05,44.7,0.0,31.16,30.83,29.0,Accessories,Banana Republic,34.0,34.0,10.2,31.16,13.889999999999997,27.375706783088237,0.33659910571778895,29.698020146354654,318.6312316124464,0.33659910571778895
FB001625,200.4,200.4,,1,16.7,28.23,40.3,12.21,26.89,21.0,Tops,Zara,12.0,12.0,3.5999999999999996,12.21,4.489999999999998,10.72713028952206,0.2950622038829255,10.060839278443353,34.976594584821434,0.2950622038829255
FB001626,802.24,802.24,,1,100.28,131.94,27.3,70.67,29.53,6.0,Shoes,Ann Taylor,8.0,8.0,2.4,70.67,29.61,62.087329857536766,0.3229101659339789,6.897016739944355,157.8823385469176,0.3229101659339789
FB001627,223.84,223.84,,1,111.92,166.85,30.9,81.69,27.01,14.0,Outerwear,Forever21,2.0,2.0,0.6,81.69,30.230000000000004,71.76898225643382,0.2963755062182807,1.6790877677918303,39.29890345380478,0.2963755062182807
FB001628,778.68,778.68,,1,27.81,39.58,30.9,19.81,28.77,17.0,Tops,Banana Republic,28.0,28.0,8.4,19.81,8.0,17.404131943933823,0.31490940204750023,23.95135203842429,148.20352918900147,0.31490940204750023
FB001629,285.6,285.6,,1,35.7,89.55,58.0,26.26,26.44,21.0,Outerwear,Uniqlo,8.0,8.0,2.4,26.26,9.440000000000001,23.07079782169118,0.29036506737775714,6.674435519175195,48.79566435546671,0.29036506737775714
FB001630,463.65,463.65,,1,154.55,138.55,0.0,110.79,28.31,25.0,Outerwear,Mango,2.9999999999999996,2.9999999999999996,0.8999999999999998,110.79,43.760000000000005,97.33487017003677,0.31014593193405116,2.554106931401984,86.47119455379968,0.31014593193405116
FB001631,947.54,947.54,,1,43.07,43.84,0.0,30.21,29.86,28.0,Accessories,Uniqlo,22.0,22.0,6.6,30.21,12.86,26.541081576286764,0.32638697938027394,19.030581387461083,189.16227897081666,0.32638697938027394
FB001632,146.37,146.37,,1,48.79,63.72,17.8,35.23,27.79,45.0,Tops,Forever21,3.0,3.0,0.8999999999999999,35.23,13.560000000000002,30.951416879595588,0.30464094271993447,2.5400110919139367,26.65508092159904,0.30464094271993447
FB001633,1263.1,1263.1,,1,74.3,74.61,0.0,52.45,29.41,38.0,Accessories,Zara,17.0,17.0,5.1,52.45,21.849999999999994,46.080096943933825,0.3216541854494027,14.638301575349338,247.2913078140935,0.3216541854494027
FB001634,138.58,138.58,,1,138.58,148.24,10.9,96.94,30.05,44.0,Shoes,Uniqlo,1.0,1.0,0.3,96.94,41.640000000000015,85.16691320772058,0.32837326409633616,0.8666771424976504,27.89047455270357,0.32837326409633616
FB001635,713.28,713.28,,1,89.16,93.46,0.0,61.8,30.69,20.0,Tops,Gap,8.0,8.0,2.4,61.8,27.36,54.294566084558824,0.3350700556251425,6.977706269590434,147.4792190810191,0.3350700556251425
FB001636,197.22,197.22,,1,197.22,245.31,44.1,143.59,27.19,44.0,Outerwear,Uniqlo,1.0,1.0,0.3,143.59,53.629999999999995,126.15140362591912,0.2983067153685753,0.8412169529457387,34.92551428141237,0.2983067153685753
FB001637,1164.0,1164.0,,1,23.28,43.38,45.9,16.75,28.05,47.0,Tops,Banana Republic,50.0,50.0,15.0,16.75,6.530000000000001,14.715760225183823,0.3073554408403619,42.449593439440896,214.49055931292799,0.3073554408403619
FB001638,480.48,480.48,,1,21.84,40.04,45.5,16.0,26.74,50.0,Accessories,Ann Taylor,22.0,22.0,6.6,16.0,5.84,14.056845588235294,0.2935138624915049,18.415221463977815,83.27592199937008,0.2935138624915049
FB001639,116.82,116.82,,1,116.82,209.68,3.6,80.61,31.0,18.0,Outerwear,H&M,1.0,1.0,0.3,80.61,36.209999999999994,70.82014517922794,0.3383159009955965,0.874880884496818,24.46734292655823,0.3383159009955965
FB001640,540.4,540.4,,1,38.6,38.08,0.0,26.76,30.67,0.0,Accessories,Mango,13.999999999999998,13.999999999999998,4.199999999999999,26.76,11.84,23.51007424632353,0.33493564730578695,12.209436447700696,111.67428359612023,0.33493564730578695
FB001641,1710.8,1710.8,,1,122.2,123.04,0.0,87.04,28.77,13.0,Outerwear,Ann Taylor,14.0,14.0,4.2,87.04,35.16,76.46924000000001,0.31497123871845756,11.976407178219159,325.6959848525488,0.31497123871845756
FB001642,283.43,283.43,,1,40.49,39.94,0.0,28.23,30.28,32.0,Accessories,Uniqlo,7.0,7.0,2.1,28.23,12.260000000000002,24.801546934742646,0.3308010866785243,6.08082537669456,57.60687869482745,0.3308010866785243
FB001643,124.12,124.12,,1,62.06,80.19,0.0,44.26,28.68,43.0,Dresses,H&M,2.0,2.0,0.6,44.26,17.800000000000004,38.88474910845588,0.3140174434915989,1.7093032325614026,23.5342178172851,0.3140174434915989
FB001644,1564.5,1564.5,,1,31.29,35.03,10.1,22.15,29.21,5.0,Tops,Uniqlo,50.0,50.0,15.0,22.15,9.14,19.459945611213236,0.3195810273295227,42.96693937382943,303.6693633779897,0.3195810273295227
FB001645,138.46,138.46,,1,19.78,27.64,29.0,14.56,26.39,19.0,Tops,H&M,7.0,7.0,2.1,14.56,5.220000000000001,12.791729485294118,0.28981114802228897,5.836733324645497,23.596429665730582,0.28981114802228897
FB001646,336.7,336.7,,1,168.35,187.63,0.0,118.1,29.85,25.0,Outerwear,Mango,2.0,2.0,0.6,118.1,50.25,103.75709149816176,0.32628367636304456,1.7298809290942556,67.18875025211862,0.32628367636304456
FB001647,749.64,749.64,,1,124.94,193.17,34.6,91.68,26.62,26.0,Outerwear,H&M,6.0,6.0,1.7999999999999998,91.68,33.25999999999999,80.54572522058824,0.2922524322527056,5.0157304529617495,129.18508590730823,0.2922524322527056
FB001648,10536.96,10536.96,,1,94.08,157.78,40.2,65.67,30.2,23.0,Shoes,Banana Republic,111.99999999999999,111.99999999999999,33.599999999999994,65.67,28.409999999999997,57.694565611213235,0.3299476607115037,97.21406146263634,2134.249315279296,0.3299476607115037
FB001649,942.39,942.39,,1,104.71,119.14,7.8,73.32,29.98,20.0,Shoes,Zara,9.0,9.0,2.6999999999999997,73.32,31.39,64.41549490808823,0.3276430024197907,7.794636526670974,189.10143906588502,0.3276430024197907
FB001650,100.55,100.55,,1,100.55,150.08,4.8,70.77,29.62,24.0,Dresses,Forever21,1.0,1.0,0.3,70.77,29.78,62.175185142463235,0.3238534070032353,0.8629149289068596,19.86560002462789,0.3238534070032353
FB001651,445.95,445.95,,1,148.65,153.18,0.0,109.82,26.12,26.0,Dresses,Uniqlo,3.0,3.0,0.8999999999999999,109.82,38.83000000000001,96.48267390625,0.2869649891546964,2.4939542301351803,75.00990607759405,0.2869649891546964
FB001652,346.8,346.8,,1,57.8,118.69,47.7,41.87,27.56,11.0,Tops,Banana Republic,6.000000000000001,6.000000000000001,1.8000000000000003,41.87,15.93,36.78500779871323,0.3021909825153976,5.067403139050865,62.48011968616198,0.3021909825153976
FB001653,1531.71,1531.71,,1,49.41,50.12,0.0,35.9,27.34,27.0,Accessories,H&M,31.000000000000004,31.000000000000004,9.3,35.9,13.509999999999998,31.540047288602942,0.29988869741803464,26.12009788665556,273.16327225701656,0.29988869741803464
FB001654,484.64,484.64,,1,37.28,93.68,59.5,26.9,27.84,21.0,Dresses,Gap,13.0,13.0,3.9,26.9,10.380000000000003,23.633071645220586,0.3051767893317735,11.012681635155722,88.46322413860361,0.3051767893317735
FB001655,486.0,486.0,,1,48.6,50.49,0.0,35.77,26.4,30.0,Tops,Uniqlo,10.0,10.0,3.0,35.77,12.829999999999998,31.42583541819853,0.28990527189831666,8.339015567608602,82.86010442764413,0.28990527189831666
FB001656,534.55,534.55,,1,106.91,97.9,0.0,74.05,30.74,29.0,Shoes,Mango,5.0,5.0,1.5,74.05,32.86,65.05683848805147,0.3355909004763243,4.363210080670901,110.75439696817166,0.3355909004763243
FB001657,486.01,486.01,,1,69.43,69.0,0.0,49.4,28.85,32.0,Tops,Uniqlo,6.999999999999999,6.999999999999999,2.0999999999999996,49.4,20.03000000000001,43.40051075367647,0.31577863337383033,5.992974112990927,92.84107863780415,0.31577863337383033
FB001658,696.32,696.32,,1,21.76,30.2,27.1,15.76,27.57,15.0,Accessories,Mango,32.0,32.0,9.6,15.76,6.000000000000002,13.845992904411764,0.3023280331147454,27.02992135115562,125.52596085636836,0.3023280331147454
FB001659,251.02,251.02,,1,35.86,84.92,59.1,25.8,28.05,42.0,Tops,Banana Republic,7.0,7.0,2.1,25.8,10.059999999999999,22.666663511029412,0.3073946110213654,5.943177111557587,46.263362674520565,0.3073946110213654
FB001660,330.96,330.96,,1,110.32,116.48,0.0,79.1,28.3,3.0,Tops,Forever21,3.0,3.0,0.8999999999999999,79.1,31.22,69.49353037683824,0.30998814045326994,2.553704432633871,61.682560059343515,0.30998814045326994
FB001661,531.18,531.18,,1,40.86,40.68,0.0,28.98,29.07,41.0,Tops,H&M,12.999999999999998,12.999999999999998,3.8999999999999995,28.98,11.879999999999999,25.460461571691177,0.3181535390822954,11.155813279674188,102.48836122729541,0.3181535390822954
FB001662,793.59,793.59,,1,113.37,118.92,0.0,80.89,28.65,36.0,Outerwear,Ann Taylor,7.0,7.0,2.1,80.89,32.480000000000004,71.06613997702206,0.3136765890762094,5.980543173521907,150.25388911646303,0.3136765890762094
FB001663,680.0,680.0,,1,27.2,26.86,0.0,18.86,30.66,18.0,Bottoms,Ann Taylor,25.0,25.0,7.5,18.86,8.34,16.569506737132354,0.3348119289559293,21.80001776306055,140.45339739223502,0.3348119289559293
FB001664,504.6,504.6,,1,126.15,113.34,0.0,90.13,28.55,13.0,Dresses,Banana Republic,4.0,4.0,1.2,90.13,36.02000000000001,79.18396830422793,0.3126628407875607,3.414020209424108,95.12699677077595,0.3126628407875607
FB001665,437.64,437.64,,1,36.47,40.52,8.9,25.17,30.98,13.0,Tops,Gap,12.0,12.0,3.5999999999999996,25.17,11.299999999999997,22.113175215992648,0.3381899483348546,10.497330670053302,91.6157849220063,0.3381899483348546
FB001666,183.04,183.04,,1,91.52,98.41,0.0,63.77,30.32,7.0,Bottoms,Forever21,2.0,2.0,0.6,63.77,27.749999999999993,56.0253151976103,0.33124315837598384,1.7381101884148258,37.26914431270019,0.33124315837598384
FB001667,105.23,105.23,,1,105.23,83.18,0.0,76.76,27.06,17.0,Bottoms,Forever21,1.0,1.0,0.3,76.76,28.47,67.43771670955883,0.2968478551753749,0.8399535543669152,18.514050590236184,0.2968478551753749
FB001668,1399.0,1399.0,,1,139.9,179.31,24.1,96.95,30.7,0.0,Shoes,H&M,10.0,10.0,3.0,96.95,42.95,85.17569873621323,0.33521768406840846,8.723348302349153,289.43047355075726,0.33521768406840846
FB001669,404.96,404.96,,1,50.62,47.88,0.0,37.18,26.55,44.0,Tops,Zara,8.0,8.0,2.4,37.18,13.439999999999998,32.66459493566177,0.29151107430301265,6.68245839846298,69.55154510006568,0.29151107430301265
FB001670,122.38,122.38,,1,122.38,89.26,0.0,85.48,30.15,43.0,Outerwear,Mango,1.0,1.0,0.3,85.48,36.89999999999999,75.09869755514707,0.32946811708976165,0.8675853018098458,24.73981943773373,0.32946811708976165
FB001671,541.35,541.35,,1,108.27,114.2,0.0,78.0,27.96,15.0,Dresses,Gap,5.0,5.0,1.5,78.0,30.269999999999996,68.52712224264705,0.306385442337647,4.240816738102962,99.33587978458814,0.306385442337647
FB001672,623.34,623.34,,1,69.26,169.5,59.7,48.17,30.45,16.0,Shoes,Gap,9.0,9.0,2.6999999999999997,48.17,21.090000000000003,42.31989074908088,0.33259795515900176,7.83157317585029,127.61363727368992,0.33259795515900176
FB001673,382.8,382.8,,1,76.56,77.99,0.0,53.28,30.41,42.0,Tops,H&M,5.0,5.0,1.5,53.28,23.28,46.80929580882353,0.33214772286340033,4.34901446902318,78.22721432901612,0.33214772286340033
FB001674,379.36,379.36,,1,94.84,103.77,0.0,66.29,30.1,12.0,Bottoms,Ann Taylor,4.0,4.0,1.2,66.29,28.549999999999997,58.23926837775736,0.3289577217742382,3.4686483611483485,76.53116229193148,0.3289577217742382
FB001675,829.16,829.16,,1,43.64,42.96,0.0,30.54,30.02,36.0,Accessories,Forever21,19.0,19.0,5.7,30.54,13.100000000000001,26.831004016544117,0.32806588070193377,16.462017135205727,166.66735161897316,0.32806588070193377
FB001676,170.28,170.28,,1,170.28,126.11,0.0,123.35,27.56,16.0,Dresses,Banana Republic,1.0,1.0,0.3,123.35,46.93000000000001,108.36949395680146,0.3021902956944224,0.8445665991711726,30.677862219680748,0.3021902956944224
FB001677,841.7,841.7,,1,44.3,43.83,0.0,32.62,26.37,31.0,Accessories,Banana Republic,19.000000000000004,19.000000000000004,5.700000000000001,32.62,11.68,28.658393943014705,0.2895504470629177,15.838218481409637,143.2716900739944,0.2895504470629177
FB001678,442.25,442.25,,1,88.45,94.1,0.0,63.62,28.07,24.0,Shoes,Banana Republic,5.0,5.0,1.5,63.62,24.830000000000005,55.89353227022059,0.3075930809975215,4.2459733630472725,81.57739828441433,0.3075930809975215
FB001679,525.18,525.18,,1,175.06,151.27,0.0,128.03,26.87,39.0,Shoes,Zara,2.9999999999999996,2.9999999999999996,0.8999999999999998,128.03,47.03,112.4811212913603,0.29483837627907966,2.5146259346645605,91.56934200009314,0.29483837627907966
FB001680,377.16,377.16,,1,62.86,61.47,0.0,44.28,29.56,44.0,Accessories,Gap,6.000000000000001,6.000000000000001,1.8000000000000003,44.28,18.58,38.902320165441175,0.32322981999551303,5.174365127261212,74.32385696852405,0.32322981999551303
FB001681,439.1,439.1,,1,219.55,185.96,0.0,158.56,27.78,35.0,Shoes,Mango,2.0,2.0,0.6,158.56,60.99000000000001,139.30333977941177,0.30450338522074605,1.693104955681681,79.91538310087158,0.30450338522074605
FB001682,362.31,362.31,,1,120.77,113.05,0.0,83.43,30.92,47.0,Dresses,Gap,3.0,3.0,0.8999999999999999,83.43,37.33999999999999,73.29766421415442,0.337498086797307,2.622629109556957,75.6387014382933,0.337498086797307
FB001683,435.96,435.96,,1,72.66,110.9,34.7,51.38,29.29,2.0,Tops,Banana Republic,6.0,6.0,1.7999999999999998,51.38,21.279999999999994,45.14004539522059,0.32038520710693835,5.160080576311645,84.90392156069865,0.32038520710693835
FB001684,522.72,522.72,,1,29.04,29.04,0.0,20.28,30.17,4.0,Tops,Uniqlo,18.0,18.0,5.3999999999999995,20.28,8.759999999999998,17.817051783088235,0.32960766572213424,15.618617412824063,105.73063620822685,0.32960766572213424
FB001685,387.65,387.65,,1,77.53,164.48,51.5,56.87,26.65,27.0,Shoes,Forever21,5.0,5.0,1.5,56.87,20.660000000000004,49.96330053768382,0.29253801284713465,4.181022014584447,66.89024569709026,0.29253801284713465
FB001686,264.7,264.7,,1,26.47,52.51,49.4,18.43,30.37,37.0,Bottoms,Banana Republic,10.0,10.0,3.0,18.43,8.04,16.191729011948528,0.33179638134924344,8.695125376072292,54.01640739483831,0.33179638134924344
FB001687,486.05,486.05,,1,97.21,175.74,42.9,67.4,30.67,48.0,Dresses,Ann Taylor,5.0,5.0,1.5,67.4,29.809999999999988,59.214462040441184,0.33485178474269456,4.360167684306516,100.40917350220074,0.33485178474269456
FB001688,131.28,131.28,,1,43.76,57.06,27.5,31.29,28.5,43.0,Tops,Ann Taylor,3.0,3.0,0.8999999999999999,31.29,12.469999999999999,27.489918653492648,0.3120626973275901,2.5589891838375154,24.685592743301967,0.3120626973275901
FB001689,338.92,338.92,,1,169.46,158.24,0.0,120.13,29.11,41.0,Dresses,Ann Taylor,2.0,2.0,0.6,120.13,49.33000000000001,105.54055378216911,0.31852407572187286,1.7169020132251187,65.49438288943051,0.31852407572187286
FB001690,166.55,166.55,,1,166.55,153.46,0.0,116.76,29.89,27.0,Outerwear,Mango,1.0,1.0,0.3,116.76,49.790000000000006,102.57983068014707,0.32677072474090085,0.8653456580621821,33.30143437871197,0.32677072474090085
FB001691,613.03,613.03,,1,55.73,54.92,0.0,40.75,26.88,44.0,Accessories,Zara,11.0,11.0,3.3,40.75,14.979999999999997,35.801028607536765,0.294992055316042,9.221765114594263,106.96072334159109,0.294992055316042
FB001692,1003.08,1003.08,,1,25.72,32.2,19.2,18.37,28.58,8.0,Accessories,Uniqlo,39.0,39.0,11.7,18.37,7.349999999999998,16.13901584099265,0.3129122160653874,33.29493527305021,189.30121043889858,0.3129122160653874
FB001693,873.24,873.24,,1,45.96,66.49,29.1,33.07,28.05,37.0,Accessories,Mango,19.0,19.0,5.7,33.07,12.89,29.053742725183824,0.30731639959875584,16.1302123381601,160.8849374877207,0.30731639959875584
FB001694,375.13,375.13,,1,16.31,32.95,50.2,11.95,26.73,46.0,Accessories,Mango,23.0,23.0,6.8999999999999995,11.95,4.359999999999999,10.498706548713235,0.29343065533369567,19.25060901273423,64.99236827890259,0.29343065533369567
FB001695,332.48,332.48,,1,41.56,54.31,19.2,29.97,27.89,19.0,Accessories,H&M,8.0,8.0,2.4,29.97,11.590000000000003,26.330228892463236,0.30564161500363596,6.780217797778375,60.8119076761278,0.30564161500363596
FB001696,600.78,600.78,,1,19.38,19.68,0.0,14.28,26.32,29.0,Accessories,Banana Republic,31.0,31.0,9.299999999999999,14.28,5.1,12.5457346875,0.2890216865616126,25.82692140190277,102.01515101498028,0.2890216865616126
FB001697,2836.08,2836.08,,1,78.78,105.19,24.3,58.24,26.07,47.0,Tops,Zara,36.0,36.0,10.799999999999999,58.24,20.54,51.16691794117647,0.2864437712530001,29.91091701008376,475.886241520914,0.2864437712530001
FB001698,725.12,725.12,,1,16.48,20.3,19.6,12.09,26.64,47.0,Accessories,Banana Republic,44.0,44.0,13.2,12.09,4.390000000000001,10.621703947610294,0.29243848768406083,36.78917109459525,125.0652366377052,0.29243848768406083
FB001699,140.1,140.1,,1,70.05,105.37,19.6,48.43,30.86,39.0,Bottoms,Mango,2.0,2.0,0.6,48.43,21.619999999999997,42.548314489889705,0.3369264125428513,1.747480310625254,29.182146178566637,0.3369264125428513
FB001700,496.47,496.47,,1,165.49,156.24,0.0,117.79,28.82,15.0,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,117.79,47.7,103.48474011488972,0.3155080331768363,2.5677325032651375,94.73091956813131,0.3155080331768363
