product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_sales,country,countryCode,longitude,latitude
FB001731,Tops,Banana Republic,Fall,XL,Purple,63.45,12.3,55.65,8/6/2025,23,4.9,FALSE,,745,France,FR,5.419786,43.533736
FB001732,Tops,Mango,Summer,S,Red,43.22,46.7,23.04,8/6/2025,29,1.3,FALSE,,567,France,FR,1.400668,43.68967
FB001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,47.32,8/6/2025,28,4.7,FALSE,,604,France,FR,5.10456,47.310331
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56,52.21,4/26/2025,27,3.5,FALSE,,573,France,FR,-0.426911,43.316175
FB001735,Dresses,Banana Republic,Spring,XS,White,169.32,0,169.32,12/17/2024,19,2.2,FALSE,,451,France,FR,2.369670423,43.23592742
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0,115.77,11/24/2024,43,,FALSE,,711,France,FR,2.253234,48.706461
FB001737,Shoes,Mango,Fall,XS,Beige,139.91,0,139.91,8/6/2025,9,3.7,FALSE,,418,France,FR,6.177289,49.118109
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple,101.73,0,101.73,8/6/2025,14,4.7,FALSE,,734,France,FR,6.854119,49.112224
FB001739,Tops,Forever21,Summer,,Pink,105.85,0,105.85,8/6/2025,29,2.1,FALSE,,151,France,FR,-1.445057,43.480162
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0,105.37,4/15/2025,24,1.2,FALSE,,179,France,FR,2.375833032,49.8671321
FB001741,Tops,H&M,Summer,S,Brown,44.42,0,44.42,8/6/2025,49,,FALSE,,362,France,FR,4.7196113,49.7708928
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,141.29,3/14/2025,7,2.3,FALSE,,154,France,FR,8.793159,41.953544
FB001743,Shoes,Mango,Fall,XXL,Black,163.88,5.9,154.21,8/6/2025,39,2.6,FALSE,,392,France,FR,0.762108,45.191162
FB001744,Bottoms,Zara,Fall,XS,Green,36.54,5.3,34.6,8/6/2025,13,2.5,FALSE,,129,France,FR,0.620847653,44.20504939
FB001745,Dresses,Banana Republic,Spring,M,Red,99.97,0,99.97,10/16/2024,38,1.4,FALSE,,495,France,FR,7.187280501,43.72915472
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0,194.78,8/6/2025,31,,FALSE,,951,France,FR,4.791482,46.253697
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0,208.93,8/6/2025,12,2.3,FALSE,,317,France,FR,2.37354618,48.71346062
FB001748,Bottoms,Ann Taylor,Spring,XS,Red,68.46,50,34.23,1/26/2025,24,1.9,FALSE,,631,France,FR,-4.095929,47.974817
FB001749,Accessories,Banana Republic,Winter,,Purple,30.26,50,15.13,8/6/2025,23,1.4,FALSE,,221,France,FR,7.367309646,48.12718983
FB001750,Outerwear,Mango,Summer,XS,Green,186.66,30.9,128.98,8/6/2025,7,1,FALSE,,867,France,FR,1.86146117,47.90437849
FB001751,Tops,Zara,Winter,S,Black,78.05,48.1,40.51,8/6/2025,36,2.9,TRUE,Changed Mind,321,France,FR,-1.576630405,48.11612712
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0,104.75,10/26/2024,11,,FALSE,,382,France,FR,0.709859646,47.32481039
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0,121.33,8/6/2025,30,4.2,FALSE,,298,France,FR,4.644687,43.707576
FB001754,Dresses,Mango,Fall,XXL,Green,78.09,0,78.09,8/6/2025,6,2,FALSE,,268,France,FR,1.949075,48.817223
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0,109.19,8/6/2025,47,4.5,FALSE,,495,France,FR,4.427003339,45.43728599
FB001756,Shoes,Ann Taylor,Winter,L,Black,126.74,0,126.74,8/6/2025,2,2.9,FALSE,,885,France,FR,2.329691,48.870464
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0,95.85,2/15/2025,45,5,FALSE,,739,UK,GB,-3.1051213,55.9358567
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0,213.98,8/6/2025,38,,FALSE,,382,UK,GB,-0.145161152,50.82309873
FB001759,Shoes,Forever21,Spring,XXL,Beige,146.23,40,87.74,1/27/2025,17,2.6,TRUE,Quality Issue,785,UK,GB,-0.14398098,50.82351894
FB001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,96.96,8/6/2025,32,3.1,TRUE,Size Issue,163,UK,GB,-0.142143667,51.51533776
FB001761,Accessories,Banana Republic,Spring,,Blue,66.62,0,66.62,10/27/2024,37,,FALSE,,341,UK,GB,-1.09017849,50.80034761
FB001762,Dresses,Banana Republic,Spring,XS,Purple,60.37,23.1,46.42,3/14/2025,30,4.8,FALSE,,278,UK,GB,-2.110276222,52.4821007
FB001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,35.69,8/6/2025,10,3.3,FALSE,,326,UK,GB,-0.891941786,52.2384541
FB001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,197.11,8/6/2025,26,,FALSE,,927,UK,GB,-1.148489714,52.9509521
FB001765,Accessories,Mango,Fall,,Purple,52.73,0,52.73,8/6/2025,42,,FALSE,,493,UK,GB,-1.085586548,51.26588919
FB001766,Bottoms,Forever21,Fall,XXL,Beige,61.1,0,61.1,8/6/2025,30,4.6,FALSE,,437,UK,GB,0.18291,51.5775
FB001767,Outerwear,Zara,Summer,S,Gray,227.92,0,227.92,8/6/2025,34,,FALSE,,315,UK,GB,1.287589073,52.62592569
FB001768,Dresses,H&M,Fall,L,Blue,111.55,0,111.55,8/6/2025,14,,FALSE,,194,UK,GB,-0.339074135,51.5811499
FB001769,Bottoms,Forever21,Fall,XS,Pink,29.09,29.6,20.48,8/6/2025,25,4.8,FALSE,,366,UK,GB,-1.545081139,53.79791341
FB001770,Dresses,H&M,Fall,M,Pink,179.71,0,179.71,8/6/2025,9,3.9,FALSE,,553,UK,GB,-2.599725723,51.52885088
FB001771,Accessories,H&M,Summer,,Pink,52.76,39.4,31.97,8/6/2025,0,1.4,FALSE,,711,UK,GB,-2.34875679,53.46577385
FB001772,Accessories,Uniqlo,Spring,,Green,67.9,0,67.9,12/31/2024,1,1.3,FALSE,,360,UK,GB,-0.972118378,51.4529372
FB001773,Accessories,Uniqlo,Fall,,Navy,46.77,40.8,27.69,8/6/2025,25,2.6,FALSE,,490,UK,GB,-1.40574,50.9036
FB001774,Tops,Uniqlo,Winter,XL,Navy,91.6,0,91.6,8/6/2025,6,2.7,FALSE,,978,UK,GB,-0.260195732,52.54256357
FB001775,Outerwear,Uniqlo,Spring,XS,Pink,230.39,4.2,220.71,10/15/2024,34,3.5,FALSE,,778,UK,GB,-0.205049515,51.42056669
FB001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,0,118.37,8/6/2025,45,,FALSE,,680,UK,GB,-0.757799149,52.04185391
FB001777,Shoes,Gap,Winter,M,Red,81.26,32.7,54.69,8/6/2025,2,3.3,FALSE,,697,UK,GB,-1.894905567,52.4772457
FB001778,Accessories,H&M,Fall,,Purple,57.21,18,46.91,8/6/2025,7,2.5,FALSE,,766,UK,GB,-2.975675,56.460689
FB001779,Dresses,Forever21,Summer,XL,Brown,74.53,0,74.53,8/6/2025,9,,FALSE,,229,UK,GB,-0.139861107,51.51576673
FB001780,Dresses,Banana Republic,Summer,M,Red,69.54,0,69.54,8/6/2025,40,3.2,TRUE,Size Issue,371,UK,GB,-1.411056519,53.41426416
FB001781,Dresses,Ann Taylor,Summer,XL,Brown,102.71,55.9,45.3,8/6/2025,31,4.6,FALSE,,700,UK,GB,-3.529084325,50.72433484
FB001782,Shoes,Gap,Summer,L,Beige,117.82,0,117.82,8/6/2025,7,4.9,FALSE,,838,UK,GB,-0.476231575,51.54529419
FB001783,Accessories,Gap,Spring,,Purple,61.01,0,61.01,4/25/2025,30,3.4,FALSE,,611,UK,GB,-1.778696179,52.41266184
FB001784,Outerwear,Forever21,Winter,XL,Pink,222.01,0,222.01,8/6/2025,27,2.1,FALSE,,246,UK,GB,-1.514707804,52.40793663
FB001785,Outerwear,H&M,Summer,L,Brown,123.55,0,123.55,8/6/2025,28,1.2,FALSE,,155,UK,GB,-1.384277344,54.90580538
FB001786,Accessories,Zara,Fall,,Black,24.65,0,24.65,8/6/2025,43,1.1,FALSE,,215,UK,GB,-2.701263428,53.75845445
FB001787,Outerwear,Banana Republic,Fall,XXL,Navy,168.8,0,168.8,8/6/2025,1,1,FALSE,,723,UK,GB,0.474176,51.7329306
FB001788,Tops,Gap,Fall,S,Green,39.16,40.1,23.46,8/6/2025,4,2.8,FALSE,,228,UK,GB,-0.191960335,51.50138985
FB001789,Bottoms,H&M,Fall,,Brown,74.76,0,74.76,8/6/2025,50,4.4,TRUE,Color Mismatch,671,UK,GB,-4.219522476,57.47954971
FB001790,Accessories,Gap,Winter,,Navy,37,0,37,8/6/2025,5,4.9,FALSE,,756,UK,GB,-2.243501544,53.48299265
FB001791,Accessories,Mango,Winter,,Black,67.38,0,67.38,8/6/2025,15,1.6,FALSE,,368,UK,GB,-2.244539559,51.86429372
FB001792,Bottoms,H&M,Summer,XS,White,77.44,1.4,76.36,8/6/2025,18,3.3,FALSE,,571,UK,GB,0.519291759,51.27494092
FB001793,Outerwear,H&M,Summer,XS,Gray,215.06,0,215.06,8/6/2025,50,1.6,FALSE,,534,UK,GB,-0.1084,51.59451
FB001794,Outerwear,Banana Republic,Winter,XS,Gray,141.44,0,141.44,8/6/2025,34,2.4,FALSE,,176,UK,GB,-1.940803528,52.30559225
FB001795,Dresses,Ann Taylor,Spring,XXL,White,151.83,0,151.83,6/17/2025,24,4.3,TRUE,Wrong Item,513,UK,GB,-1.082839966,53.95830761
FB001796,Outerwear,Gap,Winter,XL,Gray,140.07,0,140.07,8/6/2025,23,2.7,FALSE,,686,UK,GB,-1.136956215,53.52308954
FB001797,Dresses,Mango,Summer,XXL,Pink,94.26,28.9,67.02,8/6/2025,44,3.6,FALSE,,836,UK,GB,-2.220198512,52.19000942
FB001798,Accessories,Ann Taylor,Winter,,Green,55.79,27.3,40.56,8/6/2025,39,4.9,FALSE,,216,UK,GB,-1.842425416,50.75371132
FB001799,Accessories,Gap,Winter,,Black,58.99,0,58.99,8/6/2025,50,2.7,FALSE,,114,UK,GB,-2.241640091,53.48288731
FB001800,Bottoms,Forever21,Summer,XXL,Purple,61.96,0,61.96,8/6/2025,13,3.9,FALSE,,812,UK,GB,-0.1936111,51.4547222
FB001801,Bottoms,Zara,Fall,L,Brown,104.25,0,104.25,8/6/2025,35,3.1,FALSE,,846,UK,GB,-1.667861938,54.95627932
FB001802,Outerwear,H&M,Winter,L,Gray,102.68,0,102.68,8/6/2025,18,1.9,FALSE,,329,UK,GB,1.0813272,51.27675643
FB001803,Dresses,Gap,Winter,XXL,Beige,131.05,32.6,88.33,8/6/2025,9,,FALSE,,754,UK,GB,-3.192794323,55.95280708
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,139.73,54.3,63.86,3/27/2025,38,,TRUE,Changed Mind,707,UK,GB,-0.337421894,51.75105203
FB001805,Accessories,Forever21,Winter,,Navy,17.59,0,17.59,8/6/2025,14,,FALSE,,803,UK,GB,-0.10204196,51.37625417
FB001806,Shoes,Zara,Fall,L,Red,115.09,0,115.09,8/6/2025,10,2.5,FALSE,,316,UK,GB,-2.0981095,57.14464
FB001807,Accessories,Zara,Summer,,Black,73.75,0,73.75,8/6/2025,23,4.5,FALSE,,507,UK,GB,-0.611071587,51.48146308
FB001808,Accessories,Ann Taylor,Winter,,Navy,66.77,0,66.77,8/6/2025,28,5,TRUE,Size Issue,999,UK,GB,-2.628672123,53.54593037
FB001809,Tops,H&M,Fall,L,White,63.92,0,63.92,8/6/2025,10,4.4,FALSE,,214,UK,GB,-6.389326,54.448782
FB001810,Accessories,H&M,Fall,,Green,26.26,0,26.26,8/6/2025,27,,FALSE,,959,UK,GB,-1.4699628,53.381027
FB001811,Accessories,H&M,Spring,,White,62.58,8.8,57.07,11/6/2024,1,1.7,FALSE,,999,UK,GB,-0.472476482,51.74920551
FB001812,Shoes,Banana Republic,Summer,S,Green,143.88,0,143.88,8/6/2025,1,3.1,FALSE,,538,UK,GB,-0.224018097,51.57634944
FB001813,Outerwear,Zara,Spring,XL,Blue,226.24,1.2,223.53,2/20/2025,24,4.5,FALSE,,499,UK,GB,0.122201443,52.20491098
FB001814,Shoes,Gap,Spring,XXL,Black,164.75,0,164.75,5/2/2025,8,3.7,FALSE,,497,UK,GB,-5.925961,54.59842
FB001815,Bottoms,Zara,Summer,L,Navy,56.14,0,56.14,8/6/2025,16,4.3,FALSE,,557,UK,GB,-4.137210846,50.37256554
FB001816,Accessories,H&M,Winter,,Red,39.96,0,39.96,8/6/2025,49,,FALSE,,533,UK,GB,-1.292989,50.698722
FB001817,Bottoms,Ann Taylor,Summer,L,Navy,26.5,57.9,11.16,8/6/2025,8,1.7,FALSE,,186,UK,GB,-2.595391273,53.38989355
FB001818,Shoes,H&M,Spring,XXL,Brown,118.53,55,53.34,4/25/2025,2,4.9,FALSE,,955,UK,GB,-0.347678661,53.74557662
FB001819,Dresses,Mango,Summer,XL,Purple,58.08,0,58.08,8/6/2025,42,1.6,FALSE,,273,UK,GB,-2.5891252,51.4576925
FB001820,Shoes,H&M,Summer,S,Navy,138.85,15,118.02,8/6/2025,17,,FALSE,,468,UK,GB,-6.275381,54.868856
FB001821,Bottoms,Banana Republic,Summer,XS,Gray,73.33,0,73.33,8/6/2025,3,3.1,TRUE,Changed Mind,242,UK,GB,0.016533136,51.40387756
FB001822,Outerwear,Forever21,Winter,S,Green,167.73,0,167.73,8/6/2025,4,4.9,FALSE,,860,UK,GB,0.706375837,52.24797642
FB001823,Tops,H&M,Winter,XXL,Black,79.47,0,79.47,8/6/2025,31,3.7,FALSE,,649,UK,GB,-1.472275257,52.9189688
FB001824,Dresses,Forever21,Summer,XL,White,69.12,49.4,34.97,8/6/2025,45,2.3,FALSE,,973,UK,GB,-1.474227905,52.91933106
FB001825,Bottoms,Mango,Summer,S,Purple,56.18,6.7,52.42,8/6/2025,35,2.6,TRUE,Changed Mind,190,UK,GB,-0.141094923,51.51409756
FB001826,Tops,Gap,Winter,XS,Gray,51.28,48.3,26.51,8/6/2025,9,1.1,TRUE,Changed Mind,987,UK,GB,-0.220820904,51.50737354
FB001827,Outerwear,Gap,Spring,,Green,111.73,16.8,92.96,5/29/2025,41,1.2,FALSE,,252,UK,GB,-2.429802418,53.58106665
FB001828,Bottoms,Ann Taylor,Fall,XXL,Gray,49.08,19.9,39.31,8/6/2025,46,1,TRUE,Changed Mind,722,UK,GB,-0.7748217,50.8361389
FB001829,Shoes,Forever21,Winter,M,Pink,182.47,27.1,133.02,8/6/2025,40,,FALSE,,541,UK,GB,-4.34217453,55.82329741
FB001830,Outerwear,Forever21,Summer,XS,Purple,241.22,5.9,226.99,8/6/2025,13,1.2,FALSE,,191,UK,GB,1.1546624,52.0577257
FB001831,Dresses,Ann Taylor,Spring,XXL,Blue,78.3,0,78.3,3/14/2025,19,3,FALSE,,467,UK,GB,-2.115018368,53.54107884
FB001832,Shoes,Banana Republic,Winter,M,Purple,73.93,0,73.93,8/6/2025,0,,FALSE,,692,UK,GB,0.870097876,51.14879799
FB001833,Bottoms,H&M,Summer,XXL,Green,97.5,0,97.5,8/6/2025,43,1.6,FALSE,,210,UK,GB,-0.0837,51.6516
FB001834,Tops,Ann Taylor,Summer,XS,Green,38.9,0,38.9,8/6/2025,1,5,FALSE,,607,UK,GB,-1.138705015,52.63783557
FB001835,Shoes,Banana Republic,Summer,S,Blue,95.52,0,95.52,8/6/2025,47,3.9,FALSE,,709,UK,GB,-0.752263069,51.62916661
FB001836,Outerwear,Zara,Fall,M,Red,158.64,50.2,79,8/6/2025,7,3,TRUE,Changed Mind,226,UK,GB,-5.930855,54.6
FB001837,Tops,Mango,Fall,XL,Navy,26.11,0,26.11,8/6/2025,41,4.3,FALSE,,773,UK,GB,-2.359045744,51.37899985
FB001838,Shoes,Forever21,Spring,,White,107.09,43.1,60.93,2/14/2025,16,4.7,TRUE,Changed Mind,615,UK,GB,-1.478776932,53.66930727
FB001839,Accessories,Gap,Summer,,Black,71.42,38,44.28,8/6/2025,49,2.8,FALSE,,895,UK,GB,-2.359861148,51.37906341
FB001840,Shoes,Zara,Summer,XL,Red,124.56,0,124.56,8/6/2025,18,3,FALSE,,210,UK,GB,-2.350387573,53.38742373
FB001841,Bottoms,Uniqlo,Summer,L,Purple,30.91,0,30.91,8/6/2025,45,1.8,FALSE,,171,UK,GB,-1.573448181,53.75807388
FB001842,Tops,Zara,Winter,XS,Beige,53.37,0,53.37,8/6/2025,15,1.1,FALSE,,226,UK,GB,-0.083577633,51.65105912
FB001843,Shoes,Gap,Summer,XL,Green,159.16,0,159.16,8/6/2025,40,,TRUE,Changed Mind,872,UK,GB,-0.14637351,50.8238917
FB001844,Dresses,Mango,Fall,S,Pink,169.64,0,169.64,8/6/2025,5,1.6,FALSE,,619,UK,GB,-1.5357225,52.2914215
FB001845,Accessories,Gap,Summer,,Blue,59.94,0,59.94,8/6/2025,7,4,FALSE,,443,UK,GB,-0.101151466,51.37629436
FB001846,Dresses,Gap,Fall,XL,Purple,92.59,0,92.59,8/6/2025,29,3.5,TRUE,Size Issue,952,UK,GB,-2.073457539,51.90003646
FB001847,Bottoms,H&M,Spring,S,White,64.07,0,64.07,3/18/2025,10,,FALSE,,174,UK,GB,-0.303239822,51.51272212
FB001848,Dresses,Forever21,Fall,XS,Blue,127.87,54.6,58.05,8/6/2025,14,4.4,FALSE,,858,UK,GB,-0.0975737,51.5148013
FB001849,Bottoms,Banana Republic,Fall,M,Blue,32.46,12.9,28.27,8/6/2025,9,,FALSE,,101,UK,GB,-4.254401922,55.8573766
FB001850,Bottoms,H&M,Summer,XXL,Pink,40.31,43,22.98,8/6/2025,30,3.5,TRUE,Color Mismatch,749,UK,GB,-3.943523169,51.62021148
FB001851,Accessories,Ann Taylor,Winter,,Green,51.3,6.1,48.17,8/6/2025,31,,FALSE,,161,UK,GB,0.270924568,51.43959049
FB001852,Bottoms,Gap,Winter,XS,Pink,28.62,0,28.62,8/6/2025,41,4,FALSE,,510,UK,GB,-0.304752588,51.41194853
FB001853,Accessories,Gap,Fall,,Green,59.03,6.4,55.25,8/6/2025,45,,FALSE,,576,UK,GB,-0.747864246,51.33696626
FB001854,Tops,Ann Taylor,Summer,S,Brown,99.65,7.4,92.28,8/6/2025,31,3.8,FALSE,,836,UK,GB,-2.7516244,52.7094665
FB001855,Dresses,Forever21,Winter,,Blue,128.55,0,128.55,8/6/2025,1,3.7,FALSE,,663,UK,GB,-1.426227,53.234924
FB001856,Bottoms,Mango,Spring,L,Purple,78.09,56.3,34.13,4/23/2025,20,1.3,FALSE,,769,UK,GB,-0.370519,50.8103443
FB001857,Bottoms,Mango,Summer,XXL,Navy,108.89,0,108.89,8/6/2025,50,2.9,FALSE,,694,UK,GB,-1.332454383,52.06262157
FB001858,Bottoms,Ann Taylor,Spring,,Gray,35.21,14.7,30.03,12/23/2024,15,3.1,TRUE,Quality Issue,476,UK,GB,-1.82446003,52.56242111
FB001859,Dresses,Gap,Summer,XXL,Brown,129.16,34,85.25,8/6/2025,24,1.7,FALSE,,752,UK,GB,-0.114970207,51.46238988
FB001860,Dresses,Ann Taylor,Summer,S,Gray,142.43,0,142.43,8/6/2025,15,4.1,TRUE,Size Issue,950,UK,GB,0.146566629,51.45635349
FB001861,Accessories,Forever21,Spring,,Navy,45.19,0,45.19,2/28/2025,38,1.6,TRUE,Wrong Item,748,UK,GB,-0.560474396,51.31985772
FB001862,Bottoms,H&M,Fall,S,Purple,47.66,0,47.66,8/6/2025,0,4.8,TRUE,Size Issue,902,UK,GB,0.896624923,51.88853427
FB001863,Bottoms,Uniqlo,Summer,XS,Beige,115.05,40,69.03,8/6/2025,48,3.1,FALSE,,131,UK,GB,-0.204427242,51.42138293
FB001864,Bottoms,Banana Republic,Summer,XL,Brown,87.84,0,87.84,8/6/2025,29,1.3,FALSE,,269,UK,GB,-2.291636467,53.59551031
FB001865,Dresses,Forever21,Fall,S,Blue,73.42,35,47.72,8/6/2025,44,,FALSE,,419,UK,GB,-4.361143112,55.87290323
FB001866,Shoes,Gap,Fall,L,Navy,181.58,21.6,142.36,8/6/2025,14,4.7,FALSE,,215,UK,GB,-1.323144436,51.40417205
FB001867,Tops,H&M,Spring,L,Black,71.68,0,71.68,8/5/2025,0,1.5,FALSE,,421,UK,GB,-0.193687677,51.45543761
FB001868,Tops,Banana Republic,Winter,XXL,Beige,25.63,0,25.63,8/6/2025,27,1.2,FALSE,,612,UK,GB,-0.702009201,52.48624303
FB001869,Tops,Forever21,Winter,,Brown,31.34,48.5,16.14,8/6/2025,36,1.6,TRUE,Size Issue,995,UK,GB,-0.10676533,51.53422364
FB001870,Dresses,H&M,Fall,L,Beige,98.91,33.8,65.48,8/6/2025,33,,TRUE,Color Mismatch,212,UK,GB,0.094285011,51.76786645
FB001871,Accessories,Zara,Winter,,Red,43.33,7.8,39.95,8/6/2025,4,1.3,FALSE,,882,UK,GB,-2.482995987,53.74883768
FB001872,Shoes,Gap,Summer,M,Black,70.71,0,70.71,8/6/2025,8,2.3,FALSE,,334,UK,GB,-1.274060011,54.55690557
FB001873,Outerwear,H&M,Winter,S,Purple,215.99,38.1,133.7,8/6/2025,14,3.9,FALSE,,729,UK,GB,-4.136266708,55.87285507
FB001874,Dresses,Banana Republic,Winter,XL,Green,145.57,5.1,138.15,8/6/2025,8,4.4,FALSE,,194,UK,GB,-2.798295021,56.3404017
FB001875,Shoes,Banana Republic,Fall,XS,Navy,195.03,0,195.03,8/6/2025,44,4.4,FALSE,,407,UK,GB,-0.509362221,51.4335444
FB001876,Bottoms,Ann Taylor,Winter,XS,Black,74.88,9.7,67.62,8/6/2025,23,2.6,FALSE,,526,UK,GB,0.079058555,51.51747187
FB001877,Tops,Gap,Spring,L,Pink,50.3,0,50.3,8/18/2024,23,1.3,FALSE,,977,UK,GB,-0.216080394,51.46335482
FB001878,Outerwear,Ann Taylor,Summer,XXL,Red,130.65,0,130.65,8/6/2025,20,2.6,FALSE,,250,UK,GB,-6.340430975,54.16959125
FB001879,Dresses,Forever21,Spring,XXL,Green,94.56,40.3,56.45,6/14/2025,41,4.7,FALSE,,988,UK,GB,-0.2149375,51.4701077
FB001880,Outerwear,Uniqlo,Spring,S,Brown,138.98,10.2,124.8,7/22/2025,36,1.4,FALSE,,909,UK,GB,-2.8861312,53.2646927
FB001881,Accessories,H&M,Winter,,Green,52.57,0,52.57,8/6/2025,50,2.5,TRUE,Damaged,940,UK,GB,-2.878417969,53.35009021
FB001882,Outerwear,H&M,Spring,,White,151.62,0,151.62,7/11/2025,41,3.5,FALSE,,573,UK,GB,0.133166313,52.20698865
FB001883,Accessories,Uniqlo,Spring,,Blue,26.7,0,26.7,5/27/2025,48,3.1,FALSE,,597,UK,GB,-0.202560425,51.90355985
FB001884,Outerwear,Ann Taylor,Summer,S,Brown,147.5,0,147.5,8/6/2025,4,2.4,FALSE,,533,UK,GB,-0.81281662,51.81580493
FB001885,Tops,Mango,Fall,S,Navy,66,2.7,64.22,8/6/2025,42,4.4,FALSE,,748,UK,GB,-1.24068,50.880939
FB001886,Outerwear,Zara,Fall,XS,Red,183.6,0,183.6,8/6/2025,10,,FALSE,,940,UK,GB,-0.3049537,51.460462
FB001887,Shoes,Uniqlo,Summer,L,Blue,195.83,0,195.83,8/6/2025,14,2.1,FALSE,,963,UK,GB,-0.736255646,52.01024599
FB001888,Bottoms,Ann Taylor,Winter,S,Beige,75.53,58.1,31.65,8/6/2025,33,4,FALSE,,996,UK,GB,-1.669278145,54.95672288
FB001889,Tops,Mango,Spring,XL,Beige,30.78,0,30.78,6/13/2025,28,3.9,FALSE,,745,UK,GB,-7.318506,54.995134
FB001890,Shoes,Banana Republic,Winter,L,White,150.96,0,150.96,8/6/2025,18,4.6,FALSE,,140,UK,GB,-0.416171551,51.87996819
FB001891,Bottoms,Forever21,Summer,L,Black,58.98,18.1,48.3,8/6/2025,23,2.8,FALSE,,845,UK,GB,0.713671446,51.53551167
FB001892,Outerwear,Forever21,Spring,L,Purple,224.91,18.9,182.4,9/19/2024,50,,FALSE,,493,UK,GB,-2.6980919,53.7585044
FB001893,Outerwear,Banana Republic,Spring,XL,Brown,155.75,0,155.75,3/25/2025,0,2.4,FALSE,,916,UK,GB,1.3062815,52.6237916
FB001894,Shoes,H&M,Winter,XL,Blue,194.4,16.2,162.91,8/6/2025,36,1.5,FALSE,,511,UK,GB,-1.7961805,51.0676069
FB001895,Shoes,Banana Republic,Fall,L,Red,169.77,0,169.77,8/6/2025,39,4.4,FALSE,,111,UK,GB,-2.9757088,53.3408408
FB001896,Accessories,Uniqlo,Winter,,Blue,41.52,27.3,30.19,8/6/2025,48,3.4,FALSE,,551,UK,GB,-0.226417225,51.4928809
FB001897,Bottoms,Uniqlo,Winter,S,Green,29.5,0,29.5,8/6/2025,36,2.6,FALSE,,535,UK,GB,-4.183125,55.760032
FB001898,Outerwear,Banana Republic,Spring,S,Gray,224.47,2.7,218.41,1/27/2025,15,3.5,FALSE,,682,UK,GB,-5.909734,54.563741
FB001899,Bottoms,Forever21,Summer,S,Gray,101.45,7.8,93.54,8/6/2025,4,1.1,FALSE,,839,UK,GB,-2.974347643,53.17015945
FB001900,Shoes,Banana Republic,Spring,XXL,Red,84.65,0,84.65,7/26/2025,49,3.6,FALSE,,845,UK,GB,-1.702365875,52.62701979
FB001901,Outerwear,Ann Taylor,Summer,S,Beige,155.85,0,155.85,8/6/2025,38,,FALSE,,235,UK,GB,0.581131788,50.85752013
FB001902,Tops,Zara,Winter,XL,Blue,89.62,0,89.62,8/6/2025,0,4.6,TRUE,Color Mismatch,881,UK,GB,0.0725815,51.5591636
FB001903,Tops,Gap,Summer,L,Green,62.79,37.7,39.12,8/6/2025,5,2.6,FALSE,,950,UK,GB,-3.188674696,55.95509002
FB001904,Bottoms,Gap,Summer,XL,Beige,84.72,24.2,64.22,8/6/2025,44,,TRUE,Color Mismatch,962,UK,GB,-1.492638588,55.011132
FB001905,Tops,Mango,Fall,XL,Pink,50.9,0,50.9,8/6/2025,1,1.8,FALSE,,455,UK,GB,-1.212912123,54.68424276
FB001906,Accessories,Zara,Winter,,Pink,31.23,0,31.23,8/6/2025,25,2.8,FALSE,,297,UK,GB,-2.736944904,53.45196602
FB001907,Tops,Zara,Spring,XXL,Red,105.1,0,105.1,8/28/2024,39,4.4,FALSE,,433,UK,GB,-0.419257238,53.83900671
FB001908,Dresses,Forever21,Summer,XS,Brown,160.38,0,160.38,8/6/2025,27,2.7,TRUE,Wrong Item,374,UK,GB,-0.2023786,51.9029445
FB001909,Bottoms,Uniqlo,Spring,XS,Pink,96.68,26,71.54,9/21/2024,16,,FALSE,,842,UK,GB,0.285150497,50.76941924
FB001910,Accessories,Forever21,Summer,,Beige,16.64,0,16.64,8/6/2025,8,4.8,FALSE,,886,UK,GB,0.397403951,52.75392661
FB001911,Outerwear,Ann Taylor,Fall,S,Beige,160.05,53.7,74.1,8/6/2025,2,3.2,TRUE,Quality Issue,499,UK,GB,-0.330059323,51.06357801
FB001912,Accessories,Mango,Fall,,Gray,23.56,0,23.56,8/6/2025,16,4.4,FALSE,,928,UK,GB,-0.539141336,53.2287934
FB001913,Shoes,Zara,Fall,XS,Black,68.37,24.2,51.82,8/6/2025,8,3.7,FALSE,,199,UK,GB,-0.75646909,51.41443409
