product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_sales,country,countryCode,longitude,latitude,quantity_sold,price_per_unit
FB001660,Tops,Forever21,Fall,XS,White,116.48,0.0,110.32,2024-08-05,3,1.5,False,,330.96,Mainland China,CN,1.369274,44.031025,3,110.32
FB001661,Tops,H&M,Summer,XL,Navy,40.68,0.0,40.86,2024-03-05,41,1.1,True,Changed Mind,531.18,Mainland China,CN,3.159886524,46.99416557,13,40.86
FB001662,Outerwear,Ann Taylor,Summer,XL,Black,118.92,0.0,113.37,2024-04-01,36,1.8,True,Wrong Item,793.59,Mainland China,CN,-0.241142,44.916038,7,113.37
FB001663,Bottoms,Ann Taylor,Summer,XXL,Black,26.86,0.0,27.2,2024-03-10,18,3.2,False,,680.0,Mainland China,CN,-4.465774,48.408802,25,27.2
FB001664,Dresses,Banana Republic,Fall,S,Green,113.34,0.0,126.15,2024-09-24,13,,False,,504.6,Mainland China,CN,2.556022,48.79555,4,126.15
FB001665,Tops,Gap,Summer,L,Black,40.52,8.9,36.47,2024-03-13,13,2.5,False,,437.64,Mainland China,CN,5.477777,43.294782,12,36.47
FB001666,Bottoms,Forever21,Summer,L,Pink,98.41,0.0,91.52,2024-05-06,7,4.6,False,,183.04,Mainland China,CN,2.374407,48.98579,2,91.52
FB001667,Bottoms,Forever21,Winter,XS,Red,83.18,0.0,105.23,2024-11-16,17,1.7,True,Size Issue,105.23,Mainland China,CN,3.5718818,47.81721376,1,105.23
FB001668,Shoes,H&M,Spring,XXL,Purple,179.31,24.1,139.9,2025-07-13,0,3.1,False,,1399.0,Mainland China,CN,-1.618194509,49.63623582,10,139.9
FB001669,Tops,Zara,Spring,XXL,Green,47.88,0.0,50.62,2024-12-21,44,1.9,False,,404.96,Mainland China,CN,2.035882,48.90865,8,50.62
FB001670,Outerwear,Mango,Winter,XL,Navy,89.26,0.0,122.38,2024-01-28,43,3.8,False,,122.38,Mainland China,CN,-0.521327,47.467086,1,122.38
FB001671,Dresses,Gap,Summer,XXL,Black,114.2,0.0,108.27,2024-09-30,15,,False,,541.35,Mainland China,CN,2.880072,42.66934,5,108.27
FB001672,Shoes,Gap,Summer,L,Green,169.5,59.7,69.26,2024-03-06,16,1.8,False,,623.34,Mainland China,CN,2.329094,48.925745,9,69.26
FB001673,Tops,H&M,Fall,XS,White,77.99,0.0,76.56,2024-09-03,42,,False,,382.8,Mainland China,CN,-0.091245,47.262134,5,76.56
FB001674,Bottoms,Ann Taylor,Fall,,Pink,103.77,0.0,94.84,2024-07-10,12,4.4,False,,379.36,Mainland China,CN,-0.291836491,49.16492344,4,94.84
FB001675,Accessories,Forever21,Fall,,Black,42.96,0.0,43.64,2024-04-29,36,1.1,False,,829.16,Mainland China,CN,4.361927,48.957242,19,43.64
FB001676,Dresses,Banana Republic,Fall,,Brown,126.11,0.0,170.28,2024-07-17,16,3.5,False,,170.28,Mainland China,CN,3.329354,46.564366,1,170.28
FB001677,Accessories,Banana Republic,Summer,,Beige,43.83,0.0,44.3,2024-05-30,31,2.5,False,,841.7,Mainland China,CN,1.094131419,49.44086755,19,44.3
FB001678,Shoes,Banana Republic,Fall,S,Beige,94.1,0.0,88.45,2024-01-11,24,1.4,False,,442.25,Mainland China,CN,6.237564,46.196771,5,88.45
FB001679,Shoes,Zara,Fall,M,Red,151.27,0.0,175.06,2024-11-08,39,4.0,True,Damaged,525.18,Mainland China,CN,2.982086,43.161234,3,175.06
FB001680,Accessories,Gap,Spring,,Navy,61.47,0.0,62.86,2024-08-25,44,,False,,377.16,Mainland China,CN,-1.546787,47.160147,6,62.86
FB001681,Shoes,Mango,Summer,M,Navy,185.96,0.0,219.55,2024-08-19,35,1.3,False,,439.1,Mainland China,CN,-0.479048,43.865072,2,219.55
FB001682,Dresses,Gap,Fall,M,Red,113.05,0.0,120.77,2024-09-17,47,2.0,False,,362.31,Mainland China,CN,1.532596,45.160982,3,120.77
FB001683,Tops,Banana Republic,Summer,L,Brown,110.9,34.7,72.66,2024-07-08,2,2.5,False,,435.96,Mainland China,CN,3.28806,49.846859,6,72.66
FB001684,Tops,Uniqlo,Summer,XXL,White,29.04,0.0,29.04,2024-09-17,4,5.0,False,,522.72,Mainland China,CN,0.339304531,46.58059975,18,29.04
FB001685,Shoes,Forever21,Spring,XL,Gray,164.48,51.5,77.53,2024-09-07,27,3.4,False,,387.65,Mainland China,CN,6.075585,45.938927,5,77.53
FB001686,Bottoms,Banana Republic,Winter,L,White,52.51,49.4,26.47,2024-08-12,37,3.5,True,Changed Mind,264.7,Mainland China,CN,4.025449,48.306551,10,26.47
FB001687,Dresses,Ann Taylor,Winter,XXL,Gray,175.74,42.9,97.21,2024-07-29,48,,True,Changed Mind,486.05,Mainland China,CN,2.296106,48.892144,5,97.21
FB001688,Tops,Ann Taylor,Spring,XS,Beige,57.06,27.5,43.76,2024-12-25,43,1.8,False,,131.28,Mainland China,CN,2.663781,48.947237,3,43.76
FB001689,Dresses,Ann Taylor,Winter,L,Black,158.24,0.0,169.46,2024-06-27,41,3.1,False,,338.92,Mainland China,CN,-1.682097,48.139416,2,169.46
FB001690,Outerwear,Mango,Fall,,Pink,153.46,0.0,166.55,2024-06-05,27,1.7,False,,166.55,Mainland China,CN,2.341584,49.040284,1,166.55
FB001691,Accessories,Zara,Spring,,Brown,54.92,0.0,55.73,2025-04-12,44,3.1,False,,613.03,Mainland China,CN,7.743954,48.585219,11,55.73
FB001692,Accessories,Uniqlo,Spring,,Purple,32.2,19.2,25.72,2025-07-27,8,4.3,False,,1003.08,Mainland China,CN,1.147998869,49.02664665,39,25.72
FB001693,Accessories,Mango,Fall,,Brown,66.49,29.1,45.96,2024-12-30,37,1.3,False,,873.24,Mainland China,CN,2.301627,48.585724,19,45.96
FB001694,Accessories,Mango,Winter,,Blue,32.95,50.2,16.31,2024-07-18,46,,False,,375.13,Mainland China,CN,3.081282,45.774403,23,16.31
FB001695,Accessories,H&M,Fall,,Gray,54.31,19.2,41.56,2024-07-23,19,1.8,False,,332.48,Mainland China,CN,2.28216,48.848208,8,41.56
FB001696,Accessories,Banana Republic,Summer,,Navy,19.68,0.0,19.38,2024-03-30,29,1.5,True,Size Issue,600.78,Mainland China,CN,-0.534419,44.794829,31,19.38
FB001697,Tops,Zara,Spring,XS,Gray,105.19,24.3,78.78,2025-06-14,47,5.0,False,,2836.08,Mainland China,CN,-0.35159198,49.17737851,36,78.78
FB001698,Accessories,Banana Republic,Summer,,Green,20.3,19.6,16.48,2024-01-06,47,2.9,True,Changed Mind,725.12,Mainland China,CN,2.089333,49.432154,44,16.48
FB001699,Bottoms,Mango,Summer,S,Brown,105.37,19.6,70.05,2024-07-23,39,4.3,False,,140.1,Mainland China,CN,7.338673,47.748435,2,70.05
FB001700,Dresses,Ann Taylor,Winter,XS,Green,156.24,0.0,165.49,2024-06-29,15,5.0,False,,496.47,Mainland China,CN,3.082569,44.100402,3,165.49
FB001701,Shoes,Mango,Winter,XS,Brown,162.19,5.7,166.3,2024-08-24,39,1.4,False,,332.6,Mainland China,CN,2.5226,48.989986,2,166.3
FB001702,Tops,H&M,Spring,M,Beige,75.79,7.1,70.99,2025-03-29,13,3.3,False,,2768.61,Mainland China,CN,2.464306,49.233382,39,70.99
FB001703,Accessories,Forever21,Summer,,Pink,32.04,0.0,32.71,2024-12-07,41,1.8,False,,719.62,Mainland China,CN,-1.116692,44.613236,22,32.71
FB001704,Tops,Gap,Fall,M,Black,27.65,31.8,18.59,2024-10-19,2,3.7,True,Size Issue,390.39,Mainland China,CN,-0.693674,44.884001,21,18.59
FB001705,Bottoms,Banana Republic,Spring,M,Purple,31.54,0.0,31.53,2025-08-03,45,1.3,False,,10846.32,Mainland China,CN,-0.359106,43.316635,344,31.53
FB001706,Bottoms,Zara,Summer,XXL,Beige,77.64,39.1,46.09,2024-03-18,19,2.6,False,,276.54,Mainland China,CN,5.798433,49.545562,6,46.09
FB001707,Dresses,H&M,Winter,XL,Pink,51.48,0.0,54.88,2024-05-29,10,1.0,False,,329.28,Mainland China,CN,2.860423,48.958127,6,54.88
FB001708,Outerwear,Zara,Fall,M,Pink,108.58,0.0,110.54,2024-11-12,44,2.4,False,,663.24,Mainland China,CN,7.724827,48.653614,6,110.54
FB001709,Tops,Forever21,Winter,XXL,Black,84.17,0.0,84.32,2024-03-08,20,3.7,False,,505.92,Mainland China,CN,2.82505,49.418671,6,84.32
FB001710,Bottoms,Mango,Spring,L,Pink,76.45,0.0,71.9,2025-06-10,16,1.0,True,Color Mismatch,503.3,Mainland China,CN,2.828552,50.429438,7,71.9
FB001711,Accessories,Uniqlo,Spring,,Gray,50.31,0.0,51.75,2025-04-24,36,,False,,879.75,Mainland China,CN,5.2243787,45.6123927,17,51.75
FB001712,Tops,Gap,Spring,S,Pink,43.45,0.0,43.83,2025-07-17,30,2.3,False,,1227.24,Mainland China,CN,2.3763559,48.8305678,28,43.83
FB001713,Dresses,Uniqlo,Fall,XL,Gray,149.22,53.9,72.38,2024-04-23,41,2.2,False,,651.42,Mainland China,CN,-1.149803,46.160625,9,72.38
FB001714,Bottoms,Gap,Summer,XS,Gray,48.24,31.7,32.34,2024-08-10,46,3.7,False,,129.36,Mainland China,CN,-2.756081,47.65919,4,32.34
FB001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,46.88,2024-07-24,28,2.5,True,Changed Mind,234.4,Mainland China,CN,7.268456,43.699423,5,46.88
FB001716,Shoes,H&M,Fall,XXL,Navy,82.65,0.0,74.75,2024-09-15,30,4.1,False,,224.25,Mainland China,CN,1.693528362,46.81122735,3,74.75
FB001717,Bottoms,Ann Taylor,Winter,XXL,Black,42.36,0.0,44.04,2024-03-21,37,1.4,False,,440.4,Mainland China,CN,1.464511356,48.4113556,10,44.04
FB001718,Bottoms,Ann Taylor,Summer,M,Red,109.36,0.0,110.7,2024-01-08,24,1.7,False,,553.5,Mainland China,CN,2.038737322,47.90584573,5,110.7
FB001719,Accessories,Ann Taylor,Winter,,Beige,59.98,0.0,56.75,2024-06-30,28,2.2,False,,283.75,Mainland China,CN,-0.461947,46.324323,5,56.75
FB001720,Dresses,Gap,Spring,,Purple,111.81,0.0,122.82,2024-08-21,45,1.1,False,,368.46,Mainland China,CN,7.125869,43.665232,3,122.82
FB001721,Bottoms,Banana Republic,Winter,XXL,Red,70.78,0.0,68.94,2024-12-05,39,3.4,True,Color Mismatch,620.46,Mainland China,CN,6.020624,47.238472,9,68.94
FB001722,Accessories,Mango,Winter,,Pink,76.13,58.5,31.97,2024-07-10,40,1.6,False,,383.64,Mainland China,CN,-1.042468,43.730977,12,31.97
FB001723,Bottoms,Banana Republic,Fall,XS,Pink,71.09,41.5,42.86,2024-11-15,20,3.1,False,,214.3,Mainland China,CN,5.379262,43.292172,5,42.86
FB001724,Bottoms,Mango,Fall,,Gray,53.64,55.9,24.03,2024-10-04,10,2.5,False,,408.51,Mainland China,CN,3.0423599,50.6138111,17,24.03
FB001725,Shoes,Ann Taylor,Fall,,Brown,110.2,59.7,43.51,2024-11-04,13,3.5,True,Color Mismatch,609.14,Mainland China,CN,6.104117,49.080799,14,43.51
FB001726,Shoes,Uniqlo,Summer,XXL,Green,80.63,17.4,65.03,2024-09-02,6,,True,Damaged,520.24,Mainland China,CN,6.932482,43.531499,8,65.03
FB001727,Dresses,Mango,Spring,XL,Green,101.09,24.8,71.14,2024-09-02,7,4.5,True,Damaged,426.84,Mainland China,CN,-3.344229,47.776016,6,71.14
FB001728,Accessories,Zara,Spring,,Navy,75.48,0.0,77.98,2025-05-27,16,1.4,False,,1013.74,Mainland China,CN,0.183652,45.693862,13,77.98
FB001729,Shoes,Banana Republic,Summer,S,Brown,159.95,6.4,138.81,2024-09-28,39,3.0,False,,555.24,Mainland China,CN,-3.852583,48.573753,4,138.81
FB001730,Dresses,Gap,Summer,L,Black,61.9,0.0,55.02,2024-11-16,29,4.4,False,,110.04,Mainland China,CN,2.456300479,48.77974755,2,55.02
FB001731,Tops,Banana Republic,Fall,XL,Purple,63.45,12.3,57.35,2024-07-11,23,4.9,False,,401.45,Mainland China,CN,5.419786,43.533736,7,57.35
FB001732,Tops,Mango,Summer,S,Red,43.22,46.7,23.7,2024-08-17,29,1.3,False,,308.1,Mainland China,CN,1.400668,43.68967,13,23.7
FB001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,48.75,2024-05-21,28,4.7,False,,585.0,Mainland China,CN,5.10456,47.310331,12,48.75
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56.0,53.1,2025-04-26,27,3.5,False,,1115.1,Mainland China,CN,-0.426911,43.316175,21,53.1
FB001735,Dresses,Banana Republic,Spring,XS,White,169.32,0.0,186.19,2024-12-17,19,2.2,False,,558.57,Mainland China,CN,2.369670423,43.23592742,3,186.19
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0.0,114.4,2024-11-24,43,,False,,686.4,Mainland China,CN,2.253234,48.706461,6,114.4
FB001737,Shoes,Mango,Fall,XS,Beige,139.91,0.0,110.86,2024-06-14,9,3.7,False,,221.72,Mainland China,CN,6.177289,49.118109,2,110.86
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple,101.73,0.0,100.23,2024-03-16,14,4.7,False,,501.15,Mainland China,CN,6.854119,49.112224,5,100.23
FB001739,Tops,Forever21,Summer,,Pink,105.85,0.0,145.77,2024-11-08,29,2.1,False,,145.77,Mainland China,CN,-1.445057,43.480162,1,145.77
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0.0,116.13,2025-04-15,24,1.2,False,,348.39,Mainland China,CN,2.375833032,49.8671321,3,116.13
FB001741,Tops,H&M,Summer,S,Brown,44.42,0.0,45.28,2024-10-05,49,,False,,226.4,Mainland China,CN,4.7196113,49.7708928,5,45.28
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,144.28,2025-03-14,7,2.3,False,,432.84,Mainland China,CN,8.793159,41.953544,3,144.28
FB001743,Shoes,Mango,Fall,XXL,Black,163.88,5.9,211.23,2024-07-14,39,2.6,False,,211.23,Mainland China,CN,0.762108,45.191162,1,211.23
FB001744,Bottoms,Zara,Fall,XS,Green,36.54,5.3,34.21,2024-06-18,13,2.5,False,,68.42,Mainland China,CN,0.620847653,44.20504939,2,34.21
FB001745,Dresses,Banana Republic,Spring,M,Red,99.97,0.0,103.2,2024-10-16,38,1.4,False,,309.6,Mainland China,CN,7.187280501,43.72915472,3,103.2
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0.0,216.43,2024-03-24,31,,False,,649.29,Mainland China,CN,4.791482,46.253697,3,216.43
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0.0,307.02,2024-05-28,12,2.3,False,,307.02,Mainland China,CN,2.37354618,48.71346062,1,307.02
FB001748,Bottoms,Ann Taylor,Spring,XS,Red,68.46,50.0,33.93,2025-01-26,24,1.9,False,,1357.2,Mainland China,CN,-4.095929,47.974817,40,33.93
FB001749,Accessories,Banana Republic,Winter,,Purple,30.26,50.0,14.64,2024-01-25,23,1.4,False,,204.96,Mainland China,CN,7.367309646,48.12718983,14,14.64
FB001750,Outerwear,Mango,Summer,XS,Green,186.66,30.9,116.8,2024-07-04,7,1.0,False,,467.2,Mainland China,CN,1.86146117,47.90437849,4,116.8
FB001751,Tops,Zara,Winter,S,Black,78.05,48.1,42.56,2024-06-30,36,2.9,True,Changed Mind,170.24,Mainland China,CN,-1.576630405,48.11612712,4,42.56
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0.0,119.46,2024-10-26,11,,False,,238.92,Mainland China,CN,0.709859646,47.32481039,2,119.46
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0.0,160.58,2024-07-20,30,4.2,False,,160.58,Mainland China,CN,4.644687,43.707576,1,160.58
FB001754,Dresses,Mango,Fall,XXL,Green,78.09,0.0,80.78,2024-09-04,6,2.0,False,,161.56,Mainland China,CN,1.949075,48.817223,2,80.78
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0.0,119.46,2024-11-05,47,4.5,False,,477.84,Mainland China,CN,4.427003339,45.43728599,4,119.46
FB001756,Shoes,Ann Taylor,Winter,L,Black,126.74,0.0,133.38,2024-09-25,2,2.9,False,,533.52,Mainland China,CN,2.329691,48.870464,4,133.38
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0.0,96.9,2025-02-15,45,5.0,False,,1550.4,Mainland China,CN,-3.1051213,55.9358567,16,96.9
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0.0,177.08,2024-01-02,38,,False,,354.16,Mainland China,CN,-0.145161152,50.82309873,2,177.08
FB001759,Shoes,Forever21,Spring,XXL,Beige,146.23,40.0,88.85,2025-01-27,17,2.6,True,Quality Issue,1688.15,Mainland China,CN,-0.14398098,50.82351894,19,88.85
FB001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,78.94,2024-05-01,32,3.1,True,Size Issue,157.88,Mainland China,CN,-0.142143667,51.51533776,2,78.94
FB001761,Accessories,Banana Republic,Spring,,Blue,66.62,0.0,71.1,2024-10-27,37,,False,,213.3,Mainland China,CN,-1.09017849,50.80034761,3,71.1
FB001762,Dresses,Banana Republic,Spring,XS,Purple,60.37,23.1,45.96,2025-03-14,30,4.8,False,,781.32,Mainland China,CN,-2.110276222,52.4821007,17,45.96
FB001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,38.07,2024-02-19,10,3.3,False,,266.49,Mainland China,CN,-0.891941786,52.2384541,7,38.07
FB001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,191.35,2024-12-02,26,,False,,1148.1,Mainland China,CN,-1.148489714,52.9509521,6,191.35
FB001765,Accessories,Mango,Fall,,Purple,52.73,0.0,52.88,2024-11-29,42,,False,,475.92,Mainland China,CN,-1.085586548,51.26588919,9,52.88
FB001766,Bottoms,Forever21,Fall,XXL,Beige,61.1,0.0,59.37,2024-08-30,30,4.6,False,,237.48,Mainland China,CN,0.18291,51.5775,4,59.37
FB001767,Outerwear,Zara,Summer,S,Gray,227.92,0.0,189.9,2024-09-20,34,,False,,189.9,Mainland China,CN,1.287589073,52.62592569,1,189.9
FB001768,Dresses,H&M,Fall,L,Blue,111.55,0.0,120.14,2024-12-02,14,,False,,240.28,Mainland China,CN,-0.339074135,51.5811499,2,120.14
FB001769,Bottoms,Forever21,Fall,XS,Pink,29.09,29.6,19.89,2024-08-10,25,4.8,False,,198.9,Mainland China,CN,-1.545081139,53.79791341,10,19.89
FB001770,Dresses,H&M,Fall,M,Pink,179.71,0.0,146.66,2024-06-29,9,3.9,False,,293.32,Mainland China,CN,-2.599725723,51.52885088,2,146.66
FB001771,Accessories,H&M,Summer,,Pink,52.76,39.4,32.97,2024-09-09,0,1.4,False,,428.61,Mainland China,CN,-2.34875679,53.46577385,13,32.97
FB001772,Accessories,Uniqlo,Spring,,Green,67.9,0.0,63.7,2024-12-31,1,1.3,False,,445.9,Mainland China,CN,-0.972118378,51.4529372,7,63.7
FB001773,Accessories,Uniqlo,Fall,,Navy,46.77,40.8,27.92,2024-05-26,25,2.6,False,,474.64,Mainland China,CN,-1.40574,50.9036,17,27.92
FB001774,Tops,Uniqlo,Winter,XL,Navy,91.6,0.0,86.46,2024-06-01,6,2.7,False,,518.76,Mainland China,CN,-0.260195732,52.54256357,6,86.46
FB001775,Outerwear,Uniqlo,Spring,XS,Pink,230.39,4.2,243.31,2024-10-15,34,3.5,False,,486.62,Mainland China,CN,-0.205049515,51.42056669,2,243.31
FB001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,0.0,122.14,2024-07-22,45,,False,,366.42,Mainland China,CN,-0.757799149,52.04185391,3,122.14
FB001777,Shoes,Gap,Winter,M,Red,81.26,32.7,52.88,2024-03-15,2,3.3,False,,475.92,Mainland China,CN,-1.894905567,52.4772457,9,52.88
FB001778,Accessories,H&M,Fall,,Purple,57.21,18.0,47.91,2024-10-02,7,2.5,False,,479.1,Mainland China,CN,-2.975675,56.460689,10,47.91
FB001779,Dresses,Forever21,Summer,XL,Brown,74.53,0.0,69.03,2024-09-18,9,,False,,138.06,Mainland China,CN,-0.139861107,51.51576673,2,69.03
FB001780,Dresses,Banana Republic,Summer,M,Red,69.54,0.0,63.32,2024-03-29,40,3.2,True,Size Issue,253.28,Mainland China,CN,-1.411056519,53.41426416,4,63.32
FB001781,Dresses,Ann Taylor,Summer,XL,Brown,102.71,55.9,47.55,2024-08-24,31,4.6,False,,380.4,Mainland China,CN,-3.529084325,50.72433484,8,47.55
FB001782,Shoes,Gap,Summer,L,Beige,117.82,0.0,111.12,2024-06-24,7,4.9,False,,444.48,Mainland China,CN,-0.476231575,51.54529419,4,111.12
FB001783,Accessories,Gap,Spring,,Purple,61.01,0.0,62.59,2025-04-25,30,3.4,False,,1189.21,Mainland China,CN,-1.778696179,52.41266184,19,62.59
FB001784,Outerwear,Forever21,Winter,XL,Pink,222.01,0.0,238.25,2024-05-10,27,2.1,False,,238.25,Mainland China,CN,-1.514707804,52.40793663,1,238.25
FB001785,Outerwear,H&M,Summer,L,Brown,123.55,0.0,149.63,2024-11-12,28,1.2,False,,149.63,Mainland China,CN,-1.384277344,54.90580538,1,149.63
FB001786,Accessories,Zara,Fall,,Black,24.65,0.0,23.37,2024-08-28,43,1.1,False,,116.85,Mainland China,CN,-2.701263428,53.75845445,5,23.37
FB001787,Outerwear,Banana Republic,Fall,XXL,Navy,168.8,0.0,196.46,2024-08-04,1,1.0,False,,392.92,Mainland China,CN,0.474176,51.7329306,2,196.46
FB001788,Tops,Gap,Fall,S,Green,39.16,40.1,24.19,2024-06-08,4,2.8,False,,120.95,Mainland China,CN,-0.191960335,51.50138985,5,24.19
FB001789,Bottoms,H&M,Fall,,Brown,74.76,0.0,72.93,2024-08-19,50,4.4,True,Color Mismatch,364.65,Mainland China,CN,-4.219522476,57.47954971,5,72.93
FB001790,Accessories,Gap,Winter,,Navy,37.0,0.0,37.35,2024-08-06,5,4.9,False,,410.85,Mainland China,CN,-2.243501544,53.48299265,11,37.35
FB001791,Accessories,Mango,Winter,,Black,67.38,0.0,75.21,2024-02-15,15,1.6,False,,300.84,Mainland China,CN,-2.244539559,51.86429372,4,75.21
FB001792,Bottoms,H&M,Summer,XS,White,77.44,1.4,79.0,2024-05-27,18,3.3,False,,553.0,Mainland China,CN,0.519291759,51.27494092,7,79.0
FB001793,Outerwear,H&M,Summer,XS,Gray,215.06,0.0,218.26,2024-02-09,50,1.6,False,,436.52,Mainland China,CN,-0.1084,51.59451,2,218.26
FB001794,Outerwear,Banana Republic,Winter,XS,Gray,141.44,0.0,148.91,2024-04-11,34,2.4,False,,148.91,Mainland China,CN,-1.940803528,52.30559225,1,148.91
FB001795,Dresses,Ann Taylor,Spring,XXL,White,151.83,0.0,158.59,2025-06-17,24,4.3,True,Wrong Item,1744.49,Mainland China,CN,-1.082839966,53.95830761,11,158.59
FB001796,Outerwear,Gap,Winter,XL,Gray,140.07,0.0,137.85,2024-09-12,23,2.7,False,,413.55,Mainland China,CN,-1.136956215,53.52308954,3,137.85
FB001797,Dresses,Mango,Summer,XXL,Pink,94.26,28.9,64.35,2024-07-11,44,3.6,False,,450.45,Mainland China,CN,-2.220198512,52.19000942,7,64.35
FB001798,Accessories,Ann Taylor,Winter,,Green,55.79,27.3,44.14,2024-02-19,39,4.9,False,,176.56,Mainland China,CN,-1.842425416,50.75371132,4,44.14
FB001799,Accessories,Gap,Winter,,Black,58.99,0.0,61.95,2024-08-31,50,2.7,False,,61.95,Mainland China,CN,-2.241640091,53.48288731,1,61.95
FB001800,Bottoms,Forever21,Summer,XXL,Purple,61.96,0.0,60.34,2024-02-18,13,3.9,False,,663.74,Mainland China,CN,-0.1936111,51.4547222,11,60.34
FB001801,Bottoms,Zara,Fall,L,Brown,104.25,0.0,102.42,2024-05-27,35,3.1,False,,819.36,Mainland China,CN,-1.667861938,54.95627932,8,102.42
FB001802,Outerwear,H&M,Winter,L,Gray,102.68,0.0,88.64,2024-07-01,18,1.9,False,,177.28,Mainland China,CN,1.0813272,51.27675643,2,88.64
FB001803,Dresses,Gap,Winter,XXL,Beige,131.05,32.6,84.9,2024-12-24,9,,False,,933.9,Mainland China,CN,-3.192794323,55.95280708,11,84.9
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,139.73,54.3,64.1,2025-03-27,38,,True,Changed Mind,1987.1,Mainland China,CN,-0.337421894,51.75105203,31,64.1
FB001805,Accessories,Forever21,Winter,,Navy,17.59,0.0,17.45,2024-12-22,14,,False,,994.65,Mainland China,CN,-0.10204196,51.37625417,57,17.45
FB001806,Shoes,Zara,Fall,L,Red,115.09,0.0,102.02,2024-05-17,10,2.5,False,,306.06,Mainland China,CN,-2.0981095,57.14464,3,102.02
FB001807,Accessories,Zara,Summer,,Black,73.75,0.0,69.23,2024-03-18,23,4.5,False,,346.15,Mainland China,CN,-0.611071587,51.48146308,5,69.23
FB001808,Accessories,Ann Taylor,Winter,,Navy,66.77,0.0,69.43,2024-10-12,28,5.0,True,Size Issue,624.87,Mainland China,CN,-2.628672123,53.54593037,9,69.43
FB001809,Tops,H&M,Fall,L,White,63.92,0.0,66.14,2024-01-21,10,4.4,False,,198.42,Mainland China,CN,-6.389326,54.448782,3,66.14
FB001810,Accessories,H&M,Fall,,Green,26.26,0.0,25.84,2024-07-14,27,,False,,516.8,Mainland China,CN,-1.4699628,53.381027,20,25.84
FB001811,Accessories,H&M,Spring,,White,62.58,8.8,56.73,2024-11-06,1,1.7,False,,964.41,Mainland China,CN,-0.472476482,51.74920551,17,56.73
FB001812,Shoes,Banana Republic,Summer,S,Green,143.88,0.0,168.26,2024-10-14,1,3.1,False,,336.52,Mainland China,CN,-0.224018097,51.57634944,2,168.26
FB001813,Outerwear,Zara,Spring,XL,Blue,226.24,1.2,209.37,2025-02-20,24,4.5,False,,1046.85,Mainland China,CN,0.122201443,52.20491098,5,209.37
FB001814,Shoes,Gap,Spring,XXL,Black,164.75,0.0,177.53,2025-05-02,8,3.7,False,,1065.18,Mainland China,CN,-5.925961,54.59842,6,177.53
FB001815,Bottoms,Zara,Summer,L,Navy,56.14,0.0,53.95,2024-05-20,16,4.3,False,,539.5,Mainland China,CN,-4.137210846,50.37256554,10,53.95
FB001816,Accessories,H&M,Winter,,Red,39.96,0.0,39.71,2024-05-04,49,,False,,516.23,Mainland China,CN,-1.292989,50.698722,13,39.71
FB001817,Bottoms,Ann Taylor,Summer,L,Navy,26.5,57.9,11.14,2024-07-29,8,1.7,False,,100.26,Mainland China,CN,-2.595391273,53.38989355,9,11.14
FB001818,Shoes,H&M,Spring,XXL,Brown,118.53,55.0,53.1,2025-04-25,2,4.9,False,,1858.5,Mainland China,CN,-0.347678661,53.74557662,35,53.1
FB001819,Dresses,Mango,Summer,XL,Purple,58.08,0.0,52.88,2024-05-31,42,1.6,False,,264.4,Mainland China,CN,-2.5891252,51.4576925,5,52.88
FB001820,Shoes,H&M,Summer,S,Navy,138.85,15.0,131.99,2024-04-30,17,,False,,395.97,Mainland China,CN,-6.275381,54.868856,3,131.99
FB001821,Bottoms,Banana Republic,Summer,XS,Gray,73.33,0.0,65.94,2024-02-01,3,3.1,True,Changed Mind,197.82,Mainland China,CN,0.016533136,51.40387756,3,65.94
FB001822,Outerwear,Forever21,Winter,S,Green,167.73,0.0,155.79,2024-08-10,4,4.9,False,,467.37,Mainland China,CN,0.706375837,52.24797642,3,155.79
FB001823,Tops,H&M,Winter,XXL,Black,79.47,0.0,86.06,2024-06-18,31,3.7,False,,344.24,Mainland China,CN,-1.472275257,52.9189688,4,86.06
